Character	Modifier	Context
Mrs. Norris	ready	I was ready to move heaven and earth to persuade my sister , and at last I did persuade her . 
Mrs. Norris	sure	this was such a day , I could not help going to him up in his room before we set off to advise him not to venture : he was putting on his wig ; so I said , ‘ Coachman , you had much better not go ; your Lady and I shall be very safe ; you know how steady Stephen is , and Charles has been upon the leaders so often now , that I am sure there is no fear . 
Mrs. Norris	pleased	Mr. Rushworth ’s manners , but I was pleased last night with what appeared to be his opinion on one subject : his decided preference of a quiet family party to the bustle and confusion of acting . 
Mrs. Norris	remiss	Mrs. Norris began to look about her , and wonder that his falling in love with Julia had come to nothing ; and could almost fear that she had been remiss herself in forwarding it ; but with so many to care for , how was it possible for even _ her _ activity to keep pace with her wishes ? 
Mrs. Norris	sure	William , you are quite out of luck ; but the next time you come , I hope dear Mr. and Mrs. Rushworth will be at home , and I am sure I can answer for your being kindly 
Mrs. Norris	happy	“ I should be very happy , aunt ; but Brighton is almost by Beachey Head ; and if I could get so far , I could not expect to be welcome in such a smart place as that — poor scrubby midshipman as I am . ” 
Mrs. Norris	ready	Mrs. Norris was ready with her suggestions as to the rooms he would think fittest to be used , but found it all prearranged ; and when she would have conjectured and hinted about the day , it appeared that the day was settled too . 
Mrs. Norris	an	Your aunt Norris has always been an advocate , and very judiciously , for young people ’s being brought up without unnecessary indulgences ; but there should be moderation in everything . 
Mrs. Norris	sure	You mean me , Baddeley , I am sure ; Sir Thomas wants me , not Miss Price . ” 
Mrs. Norris	angry	Angry she was : bitterly angry ; but she was more angry with Fanny for having received such an offer than for refusing it . 
Mrs. Norris	necessary	that she could not possibly be spared from Mansfield Park at present ; that she was a great deal too necessary to Sir Thomas and Lady Bertram for her to be able to answer it to herself to leave them even for a week , and therefore must certainly sacrifice every other pleasure to that of being useful to them . 
Mrs. Norris	able	that she could not possibly be spared from Mansfield Park at present ; that she was a great deal too necessary to Sir Thomas and Lady Bertram for her to be able to answer it to herself to leave them even for a week , and therefore must certainly sacrifice every other pleasure to that of being useful to them . 
Mrs. Norris	sufferer	Mrs. Norris , however , as most attached to Maria , was really the greatest sufferer . 
Mrs. Norris	an	Your aunt Norris has always been an advocate , and very judiciously , for young people ’s being brought up without unnecessary indulgences ; but there should be moderation in everything . 
Mrs. Norris	hardy	She is also very hardy herself , which of course will influence her in her opinion of the wants of others . 
Maria Bertram	pride	Maria was indeed the pride and delight of them all — perfectly faultless — an angel ; and , of course , so surrounded by admirers , must be difficult in her choice : but yet , as far as Mrs. Norris could allow herself to decide on so short an acquaintance , Mr. Rushworth appeared precisely the young man to deserve and attach her . 
Maria Bertram	kind	it was a pity she should not see the place . ” “ You are very kind , you are all kindness , my dear madam , ” cried Mrs. Norris ; “ but as to Fanny , she will have opportunities in plenty of seeing Sotherton . 
Maria Bertram	kindness	it was a pity she should not see the place . ” “ You are very kind , you are all kindness , my dear madam , ” cried Mrs. Norris ; “ but as to Fanny , she will have opportunities in plenty of seeing Sotherton . 
Maria Bertram	ready	How unlucky that you are not ordained ; Mr. Rushworth and Maria are quite ready . ” 
Maria Bertram	discontented	Maria was just discontented enough to say directly , “ I think _ you _ have done pretty well yourself , ma’am . 
Maria Bertram	more	Maria was more to be pitied than Julia ; for to her the father brought a husband , and the return of the friend most solicitous for her happiness would unite her to the lover , on whom she had chosen that happiness should depend . 
Maria Bertram	vexed	She looked suspiciously at her sister ; Maria ’s countenance was to decide it : if she were vexed and alarmed — but Maria looked all serenity and satisfaction , and Julia well knew that on this ground Maria could not be happy but at her expense . 
Maria Bertram	alarmed	She looked suspiciously at her sister ; Maria ’s countenance was to decide it : if she were vexed and alarmed — but Maria looked all serenity and satisfaction , and Julia well knew that on this ground Maria could not be happy but at her expense . 
Maria Bertram	happy	She looked suspiciously at her sister ; Maria ’s countenance was to decide it : if she were vexed and alarmed — but Maria looked all serenity and satisfaction , and Julia well knew that on this ground Maria could not be happy but at her expense . 
Maria Bertram	woman	“ I am perfectly acquainted with the play , I assure you ; and with a very few omissions , and so forth , which will be made , of course , I can see nothing objectionable in it ; and _ I _ am not the _ only _ young woman you find who thinks it very fit for private representation . ” 
Maria Bertram	sure	In all points of decorum _ your _ conduct must be law to the rest of the party . ” This picture of her consequence had some effect , for no one loved better to lead than Maria ; and with far more good - humour she answered , “ I am much obliged to you , Edmund ; you mean very well , I am sure : but I still think you see things too strongly ; and I really can not undertake to harangue all the rest upon a subject of this kind . 
Maria Bertram	capable	Miss Crawford had protected her only for the time ; and if she were applied to again among themselves with all the authoritative urgency that Tom and Maria were capable of , and Edmund perhaps away , what should she do ? 
Maria Bertram	good	I am sure _ Julia _ does not , or she would not have flirted as she did last night with Mr. Yates ; and though he and Maria are very good friends 
Maria Bertram	sure	Fanny , I am sure you know the part . ” 
Maria Bertram	disturbed	It was of the utmost consequence to her that Crawford should now lose no time in declaring himself , and she was disturbed that even a day should be gone by without seeming to advance that point . 
Maria Bertram	able	Maria had a moment ’s struggle as she listened , and only a moment ’s : when her father ceased , she was able to give her answer immediately , decidedly , and with no apparent agitation . 
Maria Bertram	safe	She was in a state of mind to be glad that she had secured her fate beyond recall : that she had pledged herself anew to Sotherton ; that she was safe from the possibility of giving Crawford the triumph of governing her actions , and destroying her prospects ; and retired in proud resolve , determined only to behave more cautiously to Mr. Rushworth in future , that her father might not be again suspecting her . 
Maria Bertram	complete	In all the important preparations of the mind she was complete : being prepared for matrimony by an hatred of home , restraint , and tranquillity ; by the misery of disappointed affection , and contempt of the man she was to marry . 
Maria Bertram	ready	Mrs. Rushworth was quite ready to retire , and make way for the fortunate young woman whom her dear son had selected ; and very early in November removed herself , her maid , her footman , and her chariot , with true dowager propriety , to Bath , there to parade over the wonders of Sotherton in her evening parties ; enjoying them as thoroughly , perhaps , in the animation of a card - table , as she had ever done on the spot ; and before the middle of the same month the ceremony had taken place which gave Sotherton another mistress . 
Maria Bertram	good	Well , I am much mistaken if his lovely Maria will ever want him to make two - and - forty speeches to her ” ; adding , with a momentary seriousness , “ She is too good for him — much too good . ” 
Maria Bertram	glad	Maria might be very glad to see her at Sotherton now and then , but she would not think of asking her to live there ; and I am sure she is better off here ; and besides , I can not do without her . 
Maria Bertram	angry	They will be angry , ” he added , after a moment ’s silence , and in a cooler tone ; “ Mrs. Rushworth will be very angry . 
Maria Bertram	wrong	Maria was wrong , Crawford was wrong , we were all wrong together ; but none so wrong as myself 
Maria Bertram	capable	I am shocked whenever I think that Maria could be capable of it ; but , if she could undertake the part , we must not be surprised at the rest . 
Maria Bertram	favourite	Maria was her first favourite , the dearest of all ; the match had been her own contriving , as she had been wo nt with such pride of heart to feel and say , and this conclusion of it almost overpowered her . She was an altered creature , quieted , stupefied , indifferent to everything that passed . 
Maria Bertram	creature	Maria was her first favourite , the dearest of all ; the match had been her own contriving , as she had been wo nt with such pride of heart to feel and say , and this conclusion of it almost overpowered her . She was an altered creature , quieted , stupefied , indifferent to everything that passed . 
Maria Bertram	unable	; she had been unable to direct or dictate , or even fancy herself useful . 
Maria Bertram	unmanageable	However that might be , she was unmanageable . 
Maria Bertram	less	But had she been less obstinate , or of less weight with her son , who was always guided by the last speaker , by the person who could get hold of and shut him up , the case would still have been hopeless , for Mrs. Rushworth did not appear again , and there was every reason to conclude her to be concealed somewhere with Mr. Crawford , who had quitted his uncle ’s house , as for a journey , on the very day of her absenting herself . 
Maria Bertram	able	She had never been able to attach even those she loved best ; and since Mrs. Rushworth ’s elopement , her temper had been in a state of such irritation as to make her everywhere tormenting . 
Julia Bertram	aware	Miss Bertram ’s engagement made him in equity the property of Julia , of which Julia was fully aware ; and before he had been at Mansfield a week , she was quite ready to be fallen in love with . 
Julia Bertram	handsomest	She has the advantage in every feature , and I prefer her countenance ; but I like Julia best ; Miss Bertram is certainly the handsomest , and I have found her the most agreeable , but I shall always like Julia best , because you order me . ” 
Julia Bertram	engaged	“ And besides , Miss Bertram is engaged . 
Julia Bertram	satisfied	She is satisfied with herself . 
Julia Bertram	sure	Its natural beauties , I am sure , are great . 
Julia Bertram	sure	“ I was sure she would ride well , ” said Julia ; “ she has the make for it . Her figure is as neat as her brother ’s . ” “ Yes , ” added Maria , “ and her spirits are as good , and she has the same energy of character . 
Julia Bertram	sure	“ It seems very odd , ” said Maria , “ that you should be staying at home instead of Fanny . ” “ I am sure she ought to be very much obliged to you , ” added Julia , hastily leaving the room as she spoke , from a consciousness that she ought to offer to stay at home herself . 
Julia Bertram	glad	I was glad to see you so well entertained . 
Julia Bertram	lively	I could not have hoped to entertain you with Irish anecdotes during a ten miles ’ drive . ” “ Naturally , I believe , I am as lively as Julia , but I have more to think of now . ” 
Julia Bertram	bosom	She felt , as she looked at Julia and Mr. Rushworth , that hers was not the only dissatisfied bosom amongst them : there was gloom on the face of each . 
Julia Bertram	choice	” Fanny supposed she must have been mistaken , and meant to think differently in future ; but with all that submission to Edmund could do , and all the help of the coinciding looks and hints which she occasionally noticed in some of the others , and which seemed to say that Julia was Mr. Crawford ’s choice , she knew not always what to think . 
Julia Bertram	happy	Four thousand a year is a pretty estate , and he seems a very genteel , steady young man , so I hope Miss Julia will be very happy . ” “ It is not a settled thing , ma’am , yet . 
Julia Bertram	certain	She was acknowledged to be quite right , and the two parts being accepted accordingly , she was certain of the proper Frederick . 
Julia Bertram	tall	She is too tall and robust . 
Julia Bertram	sure	“ Do not be afraid of _ my _ wanting the character , ” cried Julia , with angry quickness : “ I am _ not _ to be Agatha , and I am sure I will do nothing else ; and as to Amelia , it is of all parts in the world the most disgusting to me . 
Julia Bertram	sure	A short silence succeeded her leaving them ; but her brother soon returned to business and Lovers ’ Vows , and was eagerly looking over the play , with Mr. Yates ’s help , to ascertain what scenery would be necessary — while Maria and Henry Crawford conversed together in an under - voice , and the declaration with which she began of , “ I am sure I would give up the part to Julia most willingly , but that though I shall probably do it very ill , I feel persuaded _ she _ would do it worse , ” was doubtless receiving all the compliments it called for . 
Julia Bertram	scrupulous	she might think the difference between us — the difference in our situations — that _ she _ need not be so scrupulous as _ I _ might feel necessary . 
Julia Bertram	sufferer	Julia was a sufferer too , though not quite so blamelessly . 
Julia Bertram	superior	The sister with whom she was used to be on easy terms was now become her greatest enemy : they were alienated from each other ; and Julia was not superior to the hope of some distressing end to the attentions which were still carrying on there , some punishment to Maria for conduct so shameful towards herself as well as towards Mr. Rushworth . 
Julia Bertram	first	Julia was the first to move and speak again . 
Julia Bertram	cool	His presence was beginning to be odious to her ; and if Maria gained him not , she was now cool enough to dispense with any other revenge . 
Julia Bertram	eager	Some other companion than Mr. Rushworth was of the first consequence to his lady ; and Julia was quite as eager for novelty and pleasure as Maria , though she might not have struggled through so much to obtain them , and could better bear a subordinate situation . 
Julia Bertram	able	If Mrs. Rushworth could imagine any interfering obligations , Julia was certainly able to quit London whenever she chose . 
Julia Bertram	amazed	Julia ’s elopement could affect her comparatively but little ; she was amazed and shocked ; but it could not occupy her , could not dwell on her mind . 
Julia Bertram	humble	She was humble , and wishing to be forgiven ; and Mr. Yates , desirous of being really received into the family , was disposed to look up to him and be guided . 
Julia Bertram	darling	That Julia escaped better than Maria was owing , in some measure , to a favourable difference of disposition and circumstance , but in a greater to her having been less the darling of that very aunt , less flattered and less spoilt . 
Julia Bertram	flattered	That Julia escaped better than Maria was owing , in some measure , to a favourable difference of disposition and circumstance , but in a greater to her having been less the darling of that very aunt , less flattered and less spoilt . 
William Price	true	Without any display of doing more than the rest , or any fear of doing too much , he was always true to her interests , and considerate of her feelings , trying to make her good qualities understood , and to conquer the diffidence which prevented their being more apparent ; giving her advice , consolation , and encouragement . 
William Price	equal	that he could relate of his own horsemanship in various countries , of the scrambling parties in which he had been engaged , the rough horses and mules he had ridden , or his many narrow escapes from dreadful falls , that he was at all equal to the management of a high - fed hunter in an English fox - chase ; nor till he returned safe and well , without accident or discredit , could she be reconciled to the risk , or feel any of that obligation to Mr. Crawford for lending the horse which he had fully intended it should produce . 
William Price	fond	“ Are you fond of dancing , Fanny ? ” “ Yes , very ; only I am soon tired . ” “ I should like to go to a ball with you and see you dance . 
William Price	man	“ She could not recollect what it was that she had heard about one of the Miss Maddoxes , or what it was that Lady Prescott had noticed in Fanny : she was not sure whether Colonel Harrison had been talking of Mr. Crawford or of William when he said he was the finest young man in the room — somebody had whispered something to her 
William Price	lieutenant	But William was a lieutenant . 
William Price	able	“ _ Now _ William would be able to keep himself , which would make a vast difference to his uncle , for it was unknown how much he had cost his uncle ; and , indeed , it would make some difference in _ her _ presents too . 
William Price	master	William ’s promotion , with all its particulars , he was soon master of ; and with such a secret provision of comfort within his own breast to help the joy , he found in it a source of most gratifying sensation and unvarying cheerfulness all dinner - time . 
William Price	alone	After dinner , when he and his father were alone , he had Fanny ’s history ; and then all the great events of the last fortnight , and the present situation of matters at Mansfield were known to him . 
William Price	earnest	while honouring her for what she had done under the influence of her present indifference , honouring her in rather stronger terms than Sir Thomas could quite echo , he was most earnest in hoping , and sanguine in believing , that it would be a match at last , and that , united by mutual affection , it would appear that their dispositions were as exactly fitted to make them blessed in each other , as he was now beginning seriously to consider them . 
William Price	sanguine	while honouring her for what she had done under the influence of her present indifference , honouring her in rather stronger terms than Sir Thomas could quite echo , he was most earnest in hoping , and sanguine in believing , that it would be a match at last , and that , united by mutual affection , it would appear that their dispositions were as exactly fitted to make them blessed in each other , as he was now beginning seriously to consider them . 
William Price	creature	What a happy creature William must be ! 
William Price	delighted	He came ; and he would have been delighted to shew his uniform there too , had not cruel custom prohibited its appearance except on duty . 
William Price	happy	William was almost as happy in the plan as his sister . 
William Price	sure	You will set things going in a better way , I am sure . 
William Price	struck	she could not help thinking her poor dear sister Price would feel it very unkind of her not to come by such an opportunity . William and Fanny were horror - struck at the idea . 
William Price	full	Everything supplied an amusement to the high glee of William ’s mind , and he was full of frolic and joke in the intervals of their higher - toned subjects , all of which ended , if they did not begin , in praise of the Thrush , conjectures how she would be employed , schemes for an action with some superior force , which ( supposing the first lieutenant out of the way , and William was not very merciful to the first lieutenant ) was to give himself the next step as soon as possible , or speculations upon prize - money , which was to be generously distributed at home , with only the reservation of enough to make the little cottage comfortable , in which he and Fanny were to pass all their middle and later life together . Fanny ’s immediate concerns , as far as they involved Mr. Crawford , made 
William Price	merciful	Everything supplied an amusement to the high glee of William ’s mind , and he was full of frolic and joke in the intervals of their higher - toned subjects , all of which ended , if they did not begin , in praise of the Thrush , conjectures how she would be employed , schemes for an action with some superior force , which ( supposing the first lieutenant out of the way , and William was not very merciful to the first lieutenant ) was to give himself the next step as soon as possible , or speculations upon prize - money , which was to be generously distributed at home , with only the reservation of enough to make the little cottage comfortable , in which he and Fanny were to pass all their middle and later life together . Fanny ’s immediate concerns , as far as they involved Mr. Crawford , made 
William Price	pride	William was her pride ; Betsey her darling ; and 
William Price	able	He was able to introduce some improvement occasionally , though by no means to the extent he wished ; he absolutely would not walk away from them ; and at any crossing or any crowd , when Mr. Price was only calling out , “ Come , girls ; come , Fan ; come , Sue , take care of yourselves ; keep a sharp lookout ! ” he would give them his particular attendance . 
Lady Bertram	able	“ Well , Lady Bertram , ” said Mrs. Norris , moving to go , “ I can only say that my sole desire is to be of use to your family : and so , if Sir Thomas should ever speak again about my taking Fanny , you will be able to say that my health and spirits put it quite out of the question ; 
Lady Bertram	safe	Lady Bertram repeated enough of this conversation to her husband to convince him how much he had mistaken his sister - in - law ’s views ; and she was from that moment perfectly safe from all expectation , or the slightest allusion to it from him . 
Lady Bertram	forward	He could not but wonder at her refusing to do anything for a niece whom she had been so forward to adopt ; but , as she took early care to make him , as well as Lady Bertram , understand that whatever she possessed was designed for their family , he soon grew reconciled to a distinction which , at the same time that it was advantageous and complimentary to them , would enable him better to provide for Fanny himself . Fanny soon learnt how unnecessary had been her fears of a removal ; and her spontaneous , untaught felicity on the discovery , conveyed some consolation to Edmund for his disappointment in what he had expected to be so essentially serviceable to her . 
Lady Bertram	astonished	I was quite astonished . 
Lady Bertram	asleep	Between ten and eleven Edmund and Julia walked into the drawing - room , fresh with the evening air , glowing and cheerful , the very reverse of what they found in the three ladies sitting there , for Maria would scarcely raise her eyes from her book , and Lady Bertram was half - asleep ; and even Mrs. Norris , discomposed by her niece ’s ill - humour , and having asked one or two questions about the dinner , which were not immediately attended to , seemed almost determined to say no more . 
Lady Bertram	afraid	“ I was afraid it would be too much for her , ” said Lady Bertram ; “ but when the roses were gathered , your aunt wished to have them , and then you know they must be taken home 
Lady Bertram	afraid	Between ourselves , Edmund , ” nodding significantly at his mother , “ it was cutting the roses , and dawdling about in the flower - garden , that did the mischief . ” “ I am afraid it was , indeed , ” said the more candid Lady Bertram , 
Lady Bertram	afraid	; “ I am very much afraid she caught the headache there , for the heat was enough to kill anybody . 
Lady Bertram	happy	“ The loss of her ladyship ’s company would be a great drawback , and she should have been extremely happy to have seen the young lady too , Miss Price , who had never been at Sotherton yet , 
Lady Bertram	pleased	Lady Bertram was very well pleased to have it so , and the young ladies were in spirits again . 
Lady Bertram	sure	I am sure he encouraged it in us as boys . 
Lady Bertram	sure	And I am sure , _ my _ _ name _ _ was _ _ Norval _ , every evening of my life through one Christmas holidays . ” “ It was a very different thing . 
Lady Bertram	sure	“ I must really congratulate your ladyship , ” said she , “ on the play being chosen ; for though you have borne it with exemplary patience , I am sure you must be sick of all our noise and difficulties . 
Lady Bertram	sure	I can not spare her , and I am sure she does not want to go . 
Lady Bertram	indolent	His readiness , however , in agreeing to dine at the Parsonage , when the general invitation was at last hazarded , after many debates and many doubts as to whether it were worth while , “ because Sir Thomas seemed so ill inclined , and Lady Bertram was so indolent ! ” 
Lady Bertram	quiescent	Lady Bertram was perfectly quiescent and contented , and had no objections to make . 
Lady Bertram	contented	Lady Bertram was perfectly quiescent and contented , and had no objections to make . 
Lady Bertram	afraid	Sir Thomas engaged for its giving her very little trouble ; and she assured him “ that she was not at all afraid of the trouble ; indeed , she could not imagine there would be any . ” 
Lady Bertram	certain	Lady Bertram was not certain of anybody ’s dress or anybody ’s place at supper but her own . 
Lady Bertram	sure	“ She could not recollect what it was that she had heard about one of the Miss Maddoxes , or what it was that Lady Prescott had noticed in Fanny : she was not sure whether Colonel Harrison had been talking of Mr. Crawford or of William when he said he was the finest young man in the room — somebody had whispered something to her 
Lady Bertram	glad	Lady Bertram agreed to it all with a calm “ Yes ” ; and at the end of a quarter of an hour ’s silent consideration spontaneously observed , “ Sir Thomas , I have been thinking — and I am very glad we took Fanny 
Lady Bertram	glad	” “ I am glad you gave him something considerable , ” said Lady Bertram , with most unsuspicious calmness , “ for _ I _ gave him only £ 10 . ” 
Lady Bertram	beauty	She had been a beauty , and a prosperous beauty , all her life ; and beauty and wealth were all that excited her respect . 
Lady Bertram	sure	“ I will tell you what , Fanny , ” said she , “ I am sure he fell in love with you at the ball ; I am sure the mischief was done that evening . 
Lady Bertram	sure	“ I will tell you what , Fanny , ” said she , “ I am sure he fell in love with you at the ball ; I am sure the mischief was done that evening . 
Lady Bertram	glad	I am very glad I sent Chapman to you . 
Lady Bertram	sure	I shall tell Sir Thomas that I am sure it was done that evening . ” 
Lady Bertram	sure	“ That may be , sister , ” was all Lady Bertram ’s reply . “ I dare say you are very right ; but I am sure I shall miss her very much . ” 
Lady Bertram	subject	CHAPTER XLV At about the week ’s end from his return to Mansfield , Tom ’s immediate danger was over , and he was so far pronounced safe as to make his mother perfectly easy ; for being now used to the sight of him in his suffering , helpless state , and hearing only the best , and never thinking beyond what she heard , with no disposition for alarm and no aptitude at a hint , Lady Bertram was the happiest subject in the world for a little medical imposition . 
Lady Bertram	comfortable	Fanny had scarcely passed the solemn - looking servants , when Lady Bertram came from the drawing - room to meet her ; came with no indolent step ; and falling on her neck , said , “ Dear Fanny ! now I shall be comfortable . ” 
Lady Bertram	asleep	“ What is the matter ? ” asked her ladyship , in the heavy tone of one half - roused ; “ I was not asleep . ” 
Lady Bertram	sure	“ You have a great turn for acting , I am sure , Mr. Crawford , ” said her ladyship soon afterwards ; “ and I will tell you what 
Lady Bertram	happy	Instead of being soon well enough to follow his friends , as he had then hoped , his disorder increased considerably , and it was not long before he thought so ill of himself as to be as ready as his physician to have a letter despatched to Mansfield . “ This distressing intelligence , as you may suppose , ” observed her ladyship , after giving the substance of it , “ has agitated us exceedingly , and we can not prevent ourselves from being greatly alarmed and apprehensive for the poor invalid , whose state Sir Thomas fears may be very critical ; and Edmund kindly proposes attending his brother immediately , but I am happy to add that Sir Thomas will not leave me on this distressing occasion , as it would be too trying for me . 
Mr. Rushworth	sort	“ Why , as to that , Mr. Rushworth is a very good sort of young man , and it is a great match for her . ” 
Mr. Rushworth	eager	Mr. Rushworth was eager to assure her ladyship of his acquiescence , and tried to make out something complimentary ; but , between his submission to _ her _ taste , and his having always intended the same himself , with the superadded objects of professing attention to the comfort of ladies in general , and of insinuating that there was one only whom he was anxious to please , he grew puzzled , and Edmund was glad to put an end to his speech by a proposal of wine . 
Mr. Rushworth	anxious	Mr. Rushworth was eager to assure her ladyship of his acquiescence , and tried to make out something complimentary ; but , between his submission to _ her _ taste , and his having always intended the same himself , with the superadded objects of professing attention to the comfort of ladies in general , and of insinuating that there was one only whom he was anxious to please , he grew puzzled , and Edmund was glad to put an end to his speech by a proposal of wine . 
Mr. Rushworth	right	Mr. Rushworth is quite right , I think , in meaning to give it a modern dress , and I have no doubt that it will be all done extremely well . ” 
Mr. Rushworth	ready	How unlucky that you are not ordained ; Mr. Rushworth and Maria are quite ready . ” 
Mr. Rushworth	determined	Mr. Rushworth wished he had brought the key ; he had been very near thinking whether he should not bring the key ; he was determined he would never come without the key again ; but still this did not remove the present evil . 
Mr. Rushworth	a	After a moment ’s embarrassment the lady replied , “ You are too much a man of the world not to see with the eyes of the world . 
Mr. Rushworth	displeased	He joined her within five minutes after Julia ’s exit ; and though she made the best of the story , he was evidently mortified and displeased in no common degree . 
Mr. Rushworth	remiss	Mr. Rushworth is never remiss . 
Mr. Rushworth	silent	Mr. Rushworth could be silent no longer . 
Mr. Rushworth	fond	I am not so fond of acting as I was at first . 
Mr. Rushworth	sort	“ If I had not been active , ” said she , “ and made a point of being introduced to his mother , and then prevailed on my sister to pay the first visit , I am as certain as I sit here that nothing would have come of it ; for Mr. Rushworth is the sort of amiable modest young man who wants a great deal of encouragement , and there were girls enough on the catch for him if we had been idle . 
Mr. Rushworth	character	He is not a shining character , but he has a thousand good qualities ; and is so disposed to look up to you , that I am quite laughed at about it , for everybody considers it as my doing . 
Mr. Rushworth	man	Not all his good - will for Mr. Rushworth , not all Mr. Rushworth ’s deference for him , could prevent him from soon discerning some part of the truth — that Mr. Rushworth was an inferior young man , as ignorant in business as in books , with opinions in general unfixed , and without seeming much aware of it himself . 
Mr. Rushworth	young	Mr. Rushworth was young enough to improve . 
Mr. Rushworth	impatient	To such feelings delay , even the delay of much preparation , would have been an evil , and Mr. Rushworth could hardly be more impatient for the marriage than herself . 
Mr. Rushworth	man	Your cousins are not of a sort to forget their relations , and Mr. Rushworth is a most amiable man . 
Mr. Rushworth	jealous	” “ As a bystander , ” said Fanny , “ perhaps I saw more than you did ; and I do think that Mr. Rushworth was sometimes very jealous . ” 
Mrs. Grant	indebted	delighted in the boy , Mrs. Crawford doted on the girl ; and it was the lady ’s death which now obliged her _ protegee _ , after some months ’ further trial at her uncle ’s house , to find another home . Admiral Crawford was a man of vicious conduct , who chose , instead of retaining his niece , to bring his mistress under his own roof ; and to this Mrs. Grant was indebted for her sister ’s proposal of coming to her , a measure quite as welcome on one side as it could be expedient on the other ; for Mrs. Grant , having by this time run through the usual resources of ladies residing in the country without a family of children — having more than filled her favourite sitting - room with pretty furniture , and made a choice collection of plants and poultry — was very much in want of some variety at home . 
Mrs. Grant	delighted	She was delighted with each , but Mary was her dearest object ; and having never been able to glory in beauty of her own 
Mrs. Grant	ashamed	I am not at all ashamed of it . 
Mrs. Grant	glad	Mrs. Rushworth proceeded next , under the conviction that everybody must be wanting to see Sotherton , to include Miss Crawford in the invitation ; and though Mrs. Grant , who had not been at the trouble of visiting Mrs. Rushworth , on her coming into the neighbourhood , civilly declined it on her own account , she was glad to secure any pleasure for her sister ; and Mary , properly pressed and persuaded , was not long in accepting her share of the civility . 
Mrs. Grant	easy	But reflection brought better feelings , and shewed her that Mrs. Grant was entitled to respect , which could never have belonged to _ her _ ; and that , had she received even the greatest , she could never have been easy in joining a scheme which , considering only her uncle , she must condemn altogether . 
Mrs. Grant	sure	I am sure _ Julia _ does not , or she would not have flirted as she did last night with Mr. Yates ; and though he and Maria are very good friends 
Mrs. Grant	capable	Her heart was sore and angry , and she was capable only of angry consolations . 
Mrs. Grant	necessary	Her pleasant manners and cheerful conformity made her always valuable amongst them ; but _ now _ she was absolutely necessary . 
Mrs. Grant	glad	I am so glad your eldest cousin is gone , that he may be Mr. Bertram again . 
Mrs. Grant	able	Twice had Sir Thomas inquired into the enjoyment and success of his lady , but in vain ; no pause was long enough for the time his measured manner needed ; and very little of her state could be known till Mrs. Grant was able , at the end of the first rubber , to go to her and pay her compliments . “ I hope your ladyship is pleased with the game . ” 
Susan Price	unreasonable	it was not such a home , she had not such a welcome , as — she checked herself ; she was unreasonable . 
Susan Price	cross	“ Now , Susan , ” cried Mrs. Price , in a complaining voice , “ now , how can you be so cross ? 
Susan Price	quarrelsome	I wish you would not be so quarrelsome . 
Susan Price	cross	Poor little Betsey ; how cross Susan is to you ! 
Susan Price	useful	Susan tried to be useful , where _ she _ could only have gone away and cried ; and that Susan was useful she could perceive ; that things , bad as they were , would have been worse but for such interposition , and that both her mother and Betsey were restrained from some excesses of very offensive indulgence and vulgarity . In every argument with her mother , Susan had in point of reason the advantage , and never was there any maternal tenderness to buy her off . 
Susan Price	unused	But she was so wholly unused to confer favours , except on the very poor , so unpractised in removing evils , or bestowing kindnesses among her equals , and so fearful of appearing to elevate herself as a great lady at home , that it took some time to determine that it would not be unbecoming in her to make such a present . 
Susan Price	eager	Susan , who had an innate taste for the genteel and well - appointed , was eager to hear , and Fanny could not but indulge herself in dwelling on so beloved a theme . 
Susan Price	companion	Without any particular affection for her eldest cousin , her tenderness of heart made her feel that she could not spare him , and the purity of her principles added yet a keener solicitude , when she considered how little useful , how little self - denying his life had ( apparently ) been . Susan was her only companion and listener on this , as on more common occasions . 
Susan Price	listener	Without any particular affection for her eldest cousin , her tenderness of heart made her feel that she could not spare him , and the purity of her principles added yet a keener solicitude , when she considered how little useful , how little self - denying his life had ( apparently ) been . Susan was her only companion and listener on this , as on more common occasions . 
Susan Price	ready	Susan was always ready to hear and to sympathise . 
Susan Price	grievance	Susan too was a grievance . 
Susan Price	more	Lady Bertram could not give her much time , or many words , but she felt her , as Fanny ’s sister , to have a claim at Mansfield , and was ready to kiss and like her ; and Susan was more than satisfied , for she came perfectly aware that nothing but ill - humour was to be expected from aunt Norris ; and was so provided with happiness , so strong in that best of blessings , an escape from many certain evils , that she could have stood against a great deal more indifference than she met with from the others . She was now left a good deal to herself , to get acquainted with the house and grounds as she could , and spent her days very happily in so doing , while those who might otherwise have attended to her were shut up , or wholly occupied each with the person quite dependent on them , at this time , for everything like comfort ; Edmund trying to bury his own feelings in exertions for the relief of his brother ’s , and Fanny 
Mr. Yates	sorry	I was sorry for _ him _ that he should have so mistaken his powers , for he was no more equal to the Baron — a little man with a weak voice , always hoarse after the first ten minutes . 
Mr. Yates	surprised	I was surprised to see Sir Henry such a stick . 
Mr. Yates	tallest	Miss Bertram , feeling all the interest of an Agatha in the question , took on her to decide it , by observing to Mr. Yates that this was a point in which height and figure ought to be considered , and that _ his _ being the tallest , seemed to fit him peculiarly for the Baron . 
Mr. Yates	alone	Fanny told of their departure , and delivered their message . “ Then poor Yates is all alone , ” cried Tom . 
