Character	Modifier	Context
Mrs. Jennings	glad	"Mrs. Jennings wrote to tell the wonderful tale , to vent her honest indignation against the jilting girl , and pour forth her compassion towards poor Mr. Edward , who , she was sure , had quite doted upon the worthless hussy , and was now , by all accounts , almost broken - hearted , at Oxford.-- "" I do think , "" she continued , "" nothing was ever carried on so sly ; for it was but two days before Lucy called and sat a couple of hours with me . Not a soul suspected anything of the matter , not even Nancy , who , poor soul ! came crying to me the day after , in a great fright for fear of Mrs. Ferrars , as well as not knowing how to get to Plymouth ; for Lucy it seems borrowed all her money before she went off to be married , on purpose we suppose to make a show with , and poor Nancy had not seven shillings in the world;--so I was very glad to give her five guineas to take her down to Exeter , where she thinks of staying three or four weeks with Mrs. Burgess , in hopes , as I tell her , to fall in with the Doctor again . "
Mrs. Jennings	able	Mrs. Jennings 's prophecies , though rather jumbled together , were chiefly fulfilled ; for she was able to visit Edward and his wife in their Parsonage by Michaelmas , and she found in Elinor and her husband , as she really believed , one of the happiest couples in the world . 
Mrs. Dashwood	caricature	But Mrs. John Dashwood was a strong caricature of himself;-- more narrow - minded and selfish . 
Mrs. Dashwood	stout	and she is very stout and healthy , and hardly forty . 
Mrs. Dashwood	healthy	and she is very stout and healthy , and hardly forty . 
Mrs. Dashwood	impatient	Mrs. Dashwood remained at Norland several months ; not from any disinclination to move when the sight of every well known spot ceased to raise the violent emotion which it produced for a while ; for when her spirits began to revive , and her mind became capable of some other exertion than that of heightening its affliction by melancholy remembrances , she was impatient to be gone , and indefatigable in her inquiries for a suitable dwelling in the neighbourhood of Norland ; 
Mrs. Dashwood	indefatigable	Mrs. Dashwood remained at Norland several months ; not from any disinclination to move when the sight of every well known spot ceased to raise the violent emotion which it produced for a while ; for when her spirits began to revive , and her mind became capable of some other exertion than that of heightening its affliction by melancholy remembrances , she was impatient to be gone , and indefatigable in her inquiries for a suitable dwelling in the neighbourhood of Norland ; 
Mrs. Dashwood	rapid	No difficulty arose on either side in the agreement ; and she waited only for the disposal of her effects at Norland , and to determine her future household , before she set off for the west ; and this , as she was exceedingly rapid in the performance of everything that interested her , was soon done.--The horses which were left her by her husband had been sold soon after his death , and an opportunity now offering of disposing of her carriage , she agreed to sell that likewise at the earnest advice of her eldest daughter . For the comfort of her children , had she consulted only her own wishes , she would have kept it ; but the discretion of Elinor prevailed . 
Mrs. Dashwood	resolute	Their visitors , except those from Barton Park , were not many ; for , in spite of Sir John 's urgent entreaties that they would mix more in the neighbourhood , and repeated assurances of his carriage being always at their service , the independence of Mrs. Dashwood 's spirit overcame the wish of society for her children ; and she was resolute in declining to visit any family beyond the distance of a walk . There were but few who could be so classed ; and it was not all of them that were attainable . About a mile and a half from the cottage , along the narrow winding valley of Allenham , which issued from that of Barton , as formerly described , the girls had , in one of their earliest walks , discovered an ancient respectable looking mansion which , by reminding them a little of Norland , interested their imagination and made them wish to be better acquainted with it . 
Mrs. Dashwood	glad	I am glad to find , however , from what you say , that he is a respectable young man , and one whose acquaintance will not be ineligible . 
Mrs. Dashwood	kind	"But Mrs. Smith must be obliged;--and her business will not detain you from us long I hope . "" He coloured as he replied , "" You are very kind , but I have no idea of returning into Devonshire immediately . "
Mrs. Dashwood	welcome	Is Allenham the only house in the neighbourhood to which you will be welcome ? 
Mrs. Dashwood	good	"For shame , Willoughby , can you wait for an invitation here ? "" His colour increased ; and with his eyes fixed on the ground he only replied , "" You are too good . "" "
Mrs. Dashwood	astonished	Mrs. Dashwood was too much astonished to speak , and another pause succeeded . 
Mrs. Dashwood	sorry	Mrs. Dashwood was sorry for what she had said ; but it gave Elinor pleasure , as it produced a reply from Marianne so expressive of confidence in Willoughby and knowledge of his intentions . 
Mrs. Dashwood	surprised	Elinor took no notice of this ; and directing her attention to their visitor , endeavoured to support something like discourse with him , by talking of their present residence , its conveniences , & c. extorting from him occasional questions and remarks . His coldness and reserve mortified her severely ; she was vexed and half angry ; but resolving to regulate her behaviour to him by the past rather than the present , she avoided every appearance of resentment or displeasure , and treated him as she thought he ought to be treated from the family connection . CHAPTER 17 Mrs. Dashwood was surprised only for a moment at seeing him ; for his coming to Barton was , in her opinion , of all things the most natural . 
Mrs. Dashwood	anxious	Your mother will secure to you , in time , that independence you are so anxious for ; it is her duty , and it will , it must ere long become her happiness to prevent your whole youth from being wasted in discontent . 
Mrs. Dashwood	safe	From all danger of seeing Willoughby again , her mother considered her to be at least equally safe in town as in the country , since his acquaintance must now be dropped by all who called themselves her friends . 
Mrs. Dashwood	pleased	Mrs. Dashwood had never been so much pleased with any young women in her life , as she was with them ; had given each of them a needle book made by some emigrant ; called Lucy by her Christian name ; and did not know whether she should ever be able to part with them . [ At this point in the first and second edtions , Volume II ended . 
Mrs. Dashwood	able	Mrs. Dashwood had never been so much pleased with any young women in her life , as she was with them ; had given each of them a needle book made by some emigrant ; called Lucy by her Christian name ; and did not know whether she should ever be able to part with them . [ At this point in the first and second edtions , Volume II ended . 
Mrs. Dashwood	ill	' Lord ! ' says I , ' is Mrs. Dashwood ill ? ' 
Mrs. Dashwood	silent.--His	"as to any thing else , they are both very agreeable young men : I do not know that one is superior to the other . "" Elinor said no more , and John was also for a short time silent.--His "
Mrs. Dashwood	calm	Elinor 's delight , as she saw what each felt in the meeting , was only checked by an apprehension of its robbing Marianne of farther sleep;-- but Mrs. Dashwood could be calm , could be even prudent , when the life of a child was at stake , and Marianne , satisfied in knowing her mother was near her , and conscious of being too weak for conversation , submitted readily to the silence and quiet prescribed by every nurse around her . Mrs. Dashwood WOULD sit up with her all night ; and Elinor , 
Mrs. Dashwood	sure	""" His fortune too!--for at my time of life you know , everybody cares about THAT;--and though I neither know nor desire to know , what it really is , I am sure it must be a good one . "" "
Mrs. Dashwood	prudent	Mrs. Dashwood was prudent enough to remain at the cottage , without attempting a removal to Delaford ; and fortunately for Sir John and Mrs. Jennings , when Marianne was taken from them , Margaret had reached an age highly suitable for dancing , and not very ineligible for being supposed to have a lover . 
Colonel Brandon	silent	Luckily Lady Middleton 's mother had arrived at Barton within the last hour , and as she was a very cheerful agreeable woman , he hoped the young ladies would not find it so very dull as they might imagine . The young ladies , as well as their mother , were perfectly satisfied with having two entire strangers of the party , and wished for no more . Mrs. Jennings , Lady Middleton 's mother , was a good - humoured , merry , fat , elderly woman , who talked a great deal , seemed very happy , and rather vulgar . She was full of jokes and laughter , and before dinner was over had said many witty things on the subject of lovers and husbands ; hoped they had not left their hearts behind them in Sussex , and pretended to see them blush whether they did or not . Marianne was vexed at it for her sister 's sake , and turned her eyes towards Elinor to see how she bore these attacks , with an earnestness which gave Elinor far more pain than could arise from such common - place raillery as Mrs. Jennings 's . Colonel Brandon , the friend of Sir John , seemed no more adapted by resemblance of manner to be his friend , than Lady Middleton was to be his wife , or Mrs. Jennings to be Lady Middleton 's mother . He was silent and grave . 
Colonel Brandon	grave	Luckily Lady Middleton 's mother had arrived at Barton within the last hour , and as she was a very cheerful agreeable woman , he hoped the young ladies would not find it so very dull as they might imagine . The young ladies , as well as their mother , were perfectly satisfied with having two entire strangers of the party , and wished for no more . Mrs. Jennings , Lady Middleton 's mother , was a good - humoured , merry , fat , elderly woman , who talked a great deal , seemed very happy , and rather vulgar . She was full of jokes and laughter , and before dinner was over had said many witty things on the subject of lovers and husbands ; hoped they had not left their hearts behind them in Sussex , and pretended to see them blush whether they did or not . Marianne was vexed at it for her sister 's sake , and turned her eyes towards Elinor to see how she bore these attacks , with an earnestness which gave Elinor far more pain than could arise from such common - place raillery as Mrs. Jennings 's . Colonel Brandon , the friend of Sir John , seemed no more adapted by resemblance of manner to be his friend , than Lady Middleton was to be his wife , or Mrs. Jennings to be Lady Middleton 's mother . He was silent and grave . 
Colonel Brandon	rich	It would be an excellent match , for HE was rich , and SHE was handsome . 
Colonel Brandon	younger	Colonel Brandon is certainly younger than Mrs. Jennings , but he is old enough to be MY father ; and if he were ever animated enough to be in love , must have long outlived every sensation of the kind . 
Colonel Brandon	old	Colonel Brandon is certainly younger than Mrs. Jennings , but he is old enough to be MY father ; and if he were ever animated enough to be in love , must have long outlived every sensation of the kind . 
Colonel Brandon	animated	Colonel Brandon is certainly younger than Mrs. Jennings , but he is old enough to be MY father ; and if he were ever animated enough to be in love , must have long outlived every sensation of the kind . 
Colonel Brandon	old	I know very well that Colonel Brandon is not old enough to make his friends yet apprehensive of losing him in the course of nature . 
Colonel Brandon	apprehensive	I know very well that Colonel Brandon is not old enough to make his friends yet apprehensive of losing him in the course of nature . 
Colonel Brandon	jealous	"Brandon will be jealous , if she does not take care . "" "" I do not believe , "" said Mrs. Dashwood , with a good humoured smile , "" that Mr. Willoughby will be incommoded by the attempts of either of MY daughters towards what you call CATCHING him . It is not an employment to which they have been brought up . Men are very safe with us , let them be ever so rich . "
Colonel Brandon	smitten	he is quite smitten already , and he is very well worth setting your cap at , I can tell you , in spite of all this tumbling about and spraining of ankles . 
Colonel Brandon	worth	he is quite smitten already , and he is very well worth setting your cap at , I can tell you , in spite of all this tumbling about and spraining of ankles . 
Colonel Brandon	kind	"she regarded him with respect and compassion . Perhaps she pitied and esteemed him the more because he was slighted by Willoughby and Marianne , who , prejudiced against him for being neither lively nor young , seemed resolved to undervalue his merits . "" Brandon is just the kind of man , "" said Willoughby one day , when they were talking of him together , "" whom every body speaks well of , and nobody cares about ; whom all are delighted to see , and nobody remembers to talk to . "" "
Colonel Brandon	lover	Her admiration and regard , even her sisterly regard , was all his own ; but he was a lover ; his attentions were wholly Marianne 's , and a far less agreeable man might have been more generally pleasing . 
Colonel Brandon	afraid	He was afraid of catching cold I dare say , and invented this trick for getting out of it . 
Colonel Brandon	ashamed	"I suppose it is something he is ashamed of . "" Colonel Brandon 's horses were announced . "
Colonel Brandon	man	It is not so very likely he should be distressed in his circumstances NOW , for he is a very prudent man , and to be sure must have cleared the estate by this time . 
Colonel Brandon	man	"He seems an excellent man ; and I think him uncommonly pleasing . "" "" So do I.--He is such a charming man , that it is quite a pity he should be so grave and so dull . "
Colonel Brandon	grave	"He seems an excellent man ; and I think him uncommonly pleasing . "" "" So do I.--He is such a charming man , that it is quite a pity he should be so grave and so dull . "
Colonel Brandon	dull	"He seems an excellent man ; and I think him uncommonly pleasing . "" "" So do I.--He is such a charming man , that it is quite a pity he should be so grave and so dull . "
Colonel Brandon	friend	He was a particular friend of Sir John 's . 
Colonel Brandon	rich	Mrs. Jennings , however , assured him directly , that she should not stand upon ceremony , for they were all cousins , or something like it , and she should certainly wait on Mrs. John Dashwood very soon , and bring her sisters to see her . His manners to THEM , though calm , were perfectly kind ; to Mrs. Jennings , most attentively civil ; and on Colonel Brandon 's coming in soon after himself , he eyed him with a curiosity which seemed to say , that he only wanted to know him to be rich , to be equally civil to HIM . After staying with them half an hour , he asked Elinor to walk with him to Conduit Street , and introduce him to Sir John and Lady Middleton . 
Colonel Brandon	man	Is he a man of fortune ? 
Colonel Brandon	undecided	Perhaps just at present he may be undecided ; the smallness of your fortune may make him hang back ; his friends may all advise him against it . 
Colonel Brandon	afraid	"They then talked on for a few minutes longer without her catching a syllable , when another lucky stop in Marianne 's performance brought her these words in the Colonel 's calm voice,-- "" I am afraid it can not take place very soon . "" "
Colonel Brandon	man	""" Colonel Brandon is so delicate a man , that he rather wished any one to announce his intentions to Mr. Ferrars than himself . "
Colonel Brandon	man	"He is undoubtedly a sensible man , and in his manners perfectly the gentleman . "" "" Indeed , "" replied Elinor , "" I believe that you will find him , on farther acquaintance , all that you have heard him to be , and as you will be such very near neighbours ( for I understand the parsonage is almost close to the mansion - house , ) it is particularly important that he SHOULD be all this . "
Colonel Brandon	confidence	His was an involuntary confidence , an irrepressible effusion to a soothing friend -- not an application to a parent . 
Colonel Brandon	mistaken	There , however , he is quite mistaken . 
Colonel Brandon	happy	Colonel Brandon was now as happy , as all those who best loved him , believed he deserved to be;--in Marianne he was consoled for every past affliction;--her regard and her society restored his mind to animation , and his spirits to cheerfulness ; and that Marianne found her own happiness in forming his , was equally the persuasion and delight of each observing friend . 
Colonel Brandon	able	"Mrs. Jennings was delighted with her gratitude , and only wondered that after hearing such a sentence , the Colonel should be able to take leave of them , as he immediately did , with the utmost sang - froid , and go away without making her any reply!--She had not thought her old friend could have made so indifferent a suitor . What had really passed between them was to this effect . "" I have heard , "" said he , with great compassion , "" of the injustice your friend Mr. Ferrars has suffered from his family ; for if I understand the matter right , he has been entirely cast off by them for persevering in his engagement with a very deserving young woman.-- Have I been rightly informed?--Is it so?-- "" Elinor told him that it was . "
Colonel Brandon	surprised	""" The smallness of the house , "" said she , "" I can not imagine any inconvenience to them , for it will be in proportion to their family and income . "" By which the Colonel was surprised to find that SHE was considering Mr. Ferrars 's marriage as the certain consequence of the presentation ; for he did not suppose it possible that Delaford living could supply such an income , as anybody in his style of life would venture to settle on-- and he said so . "
Colonel Brandon	sorry	I am sorry to say that my patronage ends with this ; and my interest is hardly more extensive . 
Colonel Brandon	ready	If , however , by an unforeseen chance it should be in my power to serve him farther , I must think very differently of him from what I now do , if I am not as ready to be useful to him then as I sincerely wish I could be at present . 
Colonel Brandon	afraid	"His marriage must still be a distant good;--at least , I am afraid it can not take place very soon.-- "" Such was the sentence which , when misunderstood , so justly offended the delicate feelings of Mrs. Jennings ; but after this narration of what really passed between Colonel Brandon and Elinor , while they stood at the window , the gratitude expressed by the latter on their parting , may perhaps appear in general , not less reasonably excited , nor less properly worded than if it had arisen from an offer of marriage . CHAPTER 40 "
Colonel Brandon	ninny	""" "" But Colonel Brandon does not seem to have any idea of the living 's being enough to allow them to marry . "" "" The Colonel is a ninny , my dear ; because he has two thousand a - year himself , he thinks that nobody else can marry on less . Take my word for it , that , if I am alive , I shall "
Colonel Brandon	slow	The Colonel , too!--perhaps scarcely less an object of pity!--Oh!--how slow was the progress of time which yet kept them in ignorance ! 
Colonel Brandon	sorry	Your friend , Miss Marianne , too -- which you will not be sorry to hear . 
Sir John Middleton	man	each of them was busy in arranging their particular concerns , and endeavoring , by placing around them books and other possessions , to form themselves a home . Marianne 's pianoforte was unpacked and properly disposed of ; and Elinor 's drawings were affixed to the walls of their sitting room . In such employments as these they were interrupted soon after breakfast the next day by the entrance of their landlord , who called to welcome them to Barton , and to offer them every accommodation from his own house and garden in which theirs might at present be deficient . Sir John Middleton was a good looking man about forty . He had formerly visited at Stanhill , but it was too long for his young cousins to remember him . His countenance was thoroughly good - humoured ; and his manners were as friendly as the style of his letter . Their arrival seemed to afford him real satisfaction , and their comfort to be an object of real solicitude to him . 
Sir John Middleton	sportsman	Sir John was a sportsman , Lady Middleton a mother . 
Sir John Middleton	blessing	He was a blessing to all the juvenile part of the neighbourhood , for in summer he was for ever forming parties to eat cold ham and chicken out of doors , and in winter his private balls were numerous enough for any young lady who was not suffering under the unsatiable appetite of fifteen . The arrival of a new family in the country was always a matter of joy to him , and 
Sir John Middleton	loud	Sir John was loud in his admiration at the end of every song , and as loud in his conversation with the others while every song lasted . 
Sir John Middleton	obliging	""" You are very obliging . "
Sir John Middleton	nice	"It was several days before Willoughby 's name was mentioned before Marianne by any of her family ; Sir John and Mrs. Jennings , indeed , were not so nice ; their witticisms added pain to many a painful hour;-- but one evening , Mrs. Dashwood , accidentally taking up a volume of Shakespeare , exclaimed , "" We have never finished Hamlet , Marianne ; our dear Willoughby went away before we could get through it . "
Sir John Middleton	urgent	Sir John had been very urgent with them all to spend the next day at the park . 
Sir John Middleton	satisfied	But Sir John would not be satisfied -- the carriage should be sent for them and they must come . 
Sir John Middleton	stupid	"Sir John is as stupid as the weather . "" The rest of the company soon dropt in . "
Sir John Middleton	afraid	""" I am afraid , Miss Marianne , "" said Sir John , "" you have not been able to take your usual walk to Allenham today . "
Sir John Middleton	handsome	"Oh , do n't be so sly before us , "" said Mrs. Palmer ; "" for we know all about it , I assure you ; and I admire your taste very much , for I think he is extremely handsome . "
Sir John Middleton	creatures	And they both long to see you of all things , for they have heard at Exeter that you are the most beautiful creatures in the world ; and I have told them it is all very true , and a great deal more . 
Sir John Middleton	cross	How can you be so cross as not to come ? Why they are your cousins , you know , after a fashion . YOU are my cousins , and they are my wife 's , so you must be related . 
Sir John Middleton	man	""" And Sir John too , "" cried the elder sister , "" what a charming man he is ! "" "
Sir John Middleton	concerned	how concerned Sir John and my daughters will be when they hear it ! 
Sir John Middleton	good	Combe Magna was not so near Cleveland ; but it did not signify , for it was a great deal too far off to visit ; she hated him so much that she was resolved never to mention his name again , and she should tell everybody she saw , how good - for - nothing he was . 
Lady Middleton	unknown	The man and one of the maids were sent off immediately into Devonshire , to prepare the house for their mistress 's arrival ; for as Lady Middleton was entirely unknown to Mrs. Dashwood , she preferred going directly to the cottage to being a visitor at Barton Park ; and she relied so undoubtingly on Sir John 's description of the house , as to feel no curiosity to examine it herself till she entered it as her own . 
Lady Middleton	cold	Her manners had all the elegance which her husband 's wanted . But they would have been improved by some share of his frankness and warmth ; and her visit was long enough to detract something from their first admiration , by shewing that , though perfectly well - bred , she was reserved , cold , and had nothing to say for herself beyond the most common - place inquiry or remark . 
Lady Middleton	ineffectual	She still screamed and sobbed lustily , kicked her two brothers for offering to touch her , and all their united soothings were ineffectual till Lady Middleton luckily remembering that in a scene of similar distress last week , some apricot marmalade had been successfully applied for a bruised temple , the same remedy was eagerly proposed for this unfortunate scratch , and a slight intermission of screams in the young lady on hearing it , gave them reason to hope that it would not be rejected.-- She was carried out of the room therefore in her mother 's arms , in quest of this medicine , and as the two boys chose to follow , though earnestly entreated by their mother to stay behind , the four young ladies were left in a quietness which the room had not known for many hours . 
Lady Middleton	woman	""" "" What a sweet woman Lady Middleton is ! "" said Lucy Steele . "
Lady Middleton	alone	One or two meetings of this kind had taken place , without affording Elinor any chance of engaging Lucy in private , when Sir John called at the cottage one morning , to beg , in the name of charity , that they would all dine with Lady Middleton that day , as he was obliged to attend the club at Exeter , and she would otherwise be quite alone , except her mother and the two Miss Steeles . Elinor , who foresaw a fairer opening for the point she had in view , in such a party as this was likely to be , more at liberty among themselves under the tranquil and well - bred direction of Lady Middleton than when her husband united them together in one noisy purpose , immediately accepted the invitation ; Margaret , with her mother 's permission , was equally compliant , and Marianne , though always unwilling to join any of their parties , was persuaded by her mother , who could not bear to have her seclude herself from any chance of amusement , to go likewise . 
Lady Middleton	glad	""" I am glad , "" said Lady Middleton to Lucy , "" you are not going to finish poor little Annamaria 's basket this evening ; for I am sure it must hurt your eyes to work filigree by candlelight . "
Lady Middleton	sure	""" I am glad , "" said Lady Middleton to Lucy , "" you are not going to finish poor little Annamaria 's basket this evening ; for I am sure it must hurt your eyes to work filigree by candlelight . "
Lady Middleton	good	""" You are very good , I hope it wo n't hurt your eyes-- will you ring the bell for some working candles ? "
Lady Middleton	sure	My poor little girl would be sadly disappointed , I know , if the basket was not finished tomorrow , for though I told her it certainly would not , I am sure she depends 
Lady Middleton	miserable	"Wait only till tomorrow . "" With difficulty however could she prevent her from following him herself ; and to persuade her to check her agitation , to wait , at least , with the appearance of composure , till she might speak to him with more privacy and more effect , was impossible ; for Marianne continued incessantly to give way in a low voice to the misery of her feelings , by exclamations of wretchedness . In a short time Elinor saw Willoughby quit the room by the door towards the staircase , and telling Marianne that he was gone , urged the impossibility of speaking to him again that evening , as a fresh argument for her to be calm . She instantly begged her sister would entreat Lady Middleton to take them home , as she was too miserable to stay a minute longer . "
Lady Middleton	woman	""" Lady Middleton is really a most elegant woman ! "
Lady Middleton	pleased	Lady Middleton was equally pleased with Mrs. Dashwood . 
Lady Middleton	ready	So well had they recommended themselves to Lady Middleton , so agreeable had their assiduities made them to her , that though Lucy was certainly not so elegant , and her sister not even genteel , she was as ready as Sir John to ask them to spend a week or two in Conduit Street ; and it happened to be particularly convenient to the Miss Steeles , as soon as the Dashwoods ' invitation was known , that their visit should begin a few days before the party took place . 
Lady Middleton	ashamed	It checked the idleness of one , and the business of the other . Lady Middleton was ashamed of doing nothing before them , and the flattery which Lucy was proud to think of and administer at other times , she feared they would despise her for offering . 
Lady Middleton	angry	"And Lady Middleton , is SHE angry ? "" "" I can not suppose it possible that she should . "
Robert Ferrars	years	""" He was four years with my uncle , who lives at Longstaple , near Plymouth . "
Robert Ferrars	capable	I was very unwilling to enter into it , as you may imagine , without the knowledge and approbation of his mother ; but I was too young , and loved him too well , to be so prudent as I ought to have been.-- Though you do not know him so well as me , Miss Dashwood , you must have seen enough of him to be sensible he is very capable of making a woman sincerely attached to him . 
Robert Ferrars	stupified	Not the smallest suspicion , therefore , had ever occurred to prepare him for what followed;--and when at last it burst on him in a letter from Lucy herself , he had been for some time , he believed , half stupified between the wonder , the horror , and the joy of such a deliverance . 
Robert Ferrars	proud	He was proud of his conquest , proud of tricking Edward , and very proud of marrying privately without his mother 's consent . What immediately followed is known . 
Robert Ferrars	proud	He was proud of his conquest , proud of tricking Edward , and very proud of marrying privately without his mother 's consent . What immediately followed is known . 
Thomas Palmer	droll	He is so droll ! 
Thomas Palmer	rude	""" Do you know that you are quite rude ? "" "" I did not know I contradicted any body in calling your mother ill - bred . "" "" Ay , you may abuse me as you please , "" said the good - natured old lady , "" you have taken Charlotte off my hands , and can not give her back again . So there I have the whip hand of you . "" Charlotte laughed heartily to think that her husband could not get rid of her ; and exultingly said , she did not care how cross he was to her , as they must live together . "
Thomas Palmer	droll	"The studied indifference , insolence , and discontent of her husband gave her no pain ; and when he scolded or abused her , she was highly diverted . "" Mr. Palmer is so droll ! "" said she , in a whisper , to Elinor . "
Thomas Palmer	droll	"Do n't palm all your abuses of languages upon me . "" "" There now ; you see how droll he is . "
Thomas Palmer	pleasant	"I thought you would , he is so pleasant ; and Mr. Palmer is excessively pleased with you and your sisters I can tell you , and you ca n't think how disappointed he will be if you do n't come to Cleveland.--I ca n't imagine why you should object to it . "" "
Thomas Palmer	pleased	"I thought you would , he is so pleasant ; and Mr. Palmer is excessively pleased with you and your sisters I can tell you , and you ca n't think how disappointed he will be if you do n't come to Cleveland.--I ca n't imagine why you should object to it . "" "
Thomas Palmer	disappointed	"I thought you would , he is so pleasant ; and Mr. Palmer is excessively pleased with you and your sisters I can tell you , and you ca n't think how disappointed he will be if you do n't come to Cleveland.--I ca n't imagine why you should object to it . "" "
Thomas Palmer	kind	"Mr. Palmer is the kind of man I like . "" CHAPTER 21 The Palmers returned to Cleveland the next day , and the two families at Barton were again left to entertain each other . But this did not last long ; Elinor had hardly got their last visitors out of her head , had hardly done wondering at Charlotte 's being so happy without a cause , at Mr. Palmer 's acting so simply , with good abilities , and at the strange unsuitableness which often existed between husband and wife , before Sir John 's and Mrs. Jennings 's active zeal in the cause of society , procured her some other new acquaintance to see and observe . "
Thomas Palmer	CHAPTER	"Mr. Palmer is the kind of man I like . "" CHAPTER 21 The Palmers returned to Cleveland the next day , and the two families at Barton were again left to entertain each other . But this did not last long ; Elinor had hardly got their last visitors out of her head , had hardly done wondering at Charlotte 's being so happy without a cause , at Mr. Palmer 's acting so simply , with good abilities , and at the strange unsuitableness which often existed between husband and wife , before Sir John 's and Mrs. Jennings 's active zeal in the cause of society , procured her some other new acquaintance to see and observe . "
Thomas Palmer	happy	""" Mr. Palmer will be so happy to see you , "" said she ; "" What do you think he said when he heard of your coming with Mamma ? "
Thomas Palmer	uncertain	He was nice in his eating , uncertain in his hours ; fond of his child , though affecting to slight it ; and idled away the mornings at billiards , which ought to have been devoted to business . She liked him , however , upon the whole , much better than she had expected , and in her heart was not sorry that she could like him no more;-- not sorry to be driven by the observation of his Epicurism , his selfishness , and his conceit , to rest with complacency on the remembrance of Edward 's generous temper , simple taste , and diffident feelings . Of Edward , or at least of some of his concerns , she now received intelligence from Colonel Brandon , who had been into Dorsetshire lately ; and who , treating her at once as the disinterested friend of Mr. Ferrars , and the kind of confidant of himself , talked to her a great deal of the parsonage at Delaford , described its deficiencies , and told her what he meant to do himself towards removing them.--His behaviour to her in this , as well as in every other particular , his open pleasure in meeting her after an absence of only ten days , his readiness to converse with her , and his deference for her opinion , might very well justify Mrs. Jennings 's persuasion of his attachment , and would have been enough , perhaps , had not Elinor still , as from the first , believed Marianne his real favourite , to make her suspect it herself . But as it was , such a notion had scarcely ever entered her head , except by Mrs. Jennings 's suggestion ; and she could not help believing herself the nicest observer of the two;--she watched his eyes , while Mrs. Jennings thought only of his behaviour;--and while his looks of anxious solicitude on Marianne 's feeling , in her head and throat , the beginning of a heavy cold , because unexpressed by words , entirely escaped the latter lady 's observation;--SHE could 
Mrs. Ferrars	woman	But Mrs. Ferrars is a very headstrong proud woman , and in her first fit of anger upon hearing it , would very likely secure every thing to Robert , and the idea of that , for Edward 's sake , frightens away all my inclination for hasty measures . 
Mrs. Ferrars	woman	Mrs. Ferrars was a little , thin woman , upright , even to formality , in her figure , and serious , even to sourness , in her aspect . 
Mrs. Ferrars	woman	She was not a woman of many words ; for , unlike people in general , she proportioned them to the number of her ideas ; and of the few syllables that did escape her , not one fell to the share of Miss Dashwood , whom she eyed with the spirited determination of disliking her at all events . 
Mrs. Ferrars	civil	""" She was certainly very civil to you . "" "" Civil!--Did you see nothing but only civility?-- I saw a vast deal more . "
Mrs. Ferrars	woman	Mrs. Ferrars is a charming woman , and so is your sister . 
Mrs. Ferrars	good	"But it seemed to satisfy Lucy , for she directly replied , "" Indeed I am perfectly convinced of your regard for me , and next to Edward 's love , it is the greatest comfort I have.--Poor Edward!--But now there is one good thing , we shall be able to meet , and meet pretty often , for Lady Middleton 's delighted with Mrs. Dashwood , so we shall be a good deal in Harley Street , I dare say , and Edward spends half his time with his sister -- besides , Lady Middleton and Mrs. Ferrars will visit now;-- and Mrs. Ferrars and your sister were both so good to say more than once , they should always be glad to see me.-- "
Mrs. Ferrars	interested	"Surely , after doing so , she can not be imagined liable to any impression of sorrow or of joy on his account-- she can not be interested in any thing that befalls him.-- She would not be so weak as to throw away the comfort of a child , and yet retain the anxiety of a parent ! "" "
Mrs. Ferrars	weak	"Surely , after doing so , she can not be imagined liable to any impression of sorrow or of joy on his account-- she can not be interested in any thing that befalls him.-- She would not be so weak as to throw away the comfort of a child , and yet retain the anxiety of a parent ! "" "
Mrs. Ferrars	glad	' It would have been beyond comparison , ' she said , ' the least evil of the two , and she would be glad to compound NOW for nothing worse . ' 
Mrs. Ferrars	young	"Elinor looked as if she wished to hear more . "" Did you see them off , before you came away ? "" "" No , ma'am -- the horses were just coming out , but I could not bide any longer ; I was afraid of being late . "" "" Did Mrs. Ferrars look well ? "" "" Yes , ma'am , she said how she was very well ; and to my mind she was always a very handsome young lady -- and she seemed vastly contented . "" Mrs. Dashwood could think of no other question , and Thomas and the tablecloth , now alike needless , were soon afterwards dismissed . "
Charlotte Palmer	younger	Mrs. Palmer was several years younger than Lady Middleton , and totally unlike her in every respect . 
Charlotte Palmer	short	She was short and plump , had a very pretty face , and the finest expression of good humour in it that could possibly be . Her manners were by no means so elegant as her sister 's , but they were much more prepossessing . 
Charlotte Palmer	plump	She was short and plump , had a very pretty face , and the finest expression of good humour in it that could possibly be . Her manners were by no means so elegant as her sister 's , but they were much more prepossessing . 
Charlotte Palmer	glad	"She took them all most affectionately by the hand , and expressed great delight in seeing them again . "" I am so glad to see you ! "" said she , seating herself between Elinor and Marianne , "" for it is so bad a day I was afraid you might not come , which would be a shocking thing , as we go away again tomorrow . We must go , for the Westons come to us next week you know . "
Charlotte Palmer	afraid	"She took them all most affectionately by the hand , and expressed great delight in seeing them again . "" I am so glad to see you ! "" said she , seating herself between Elinor and Marianne , "" for it is so bad a day I was afraid you might not come , which would be a shocking thing , as we go away again tomorrow . We must go , for the Westons come to us next week you know . "
Charlotte Palmer	sorry	"I am so sorry we can not stay longer ; however we shall meet again in town very soon , I hope . "" They were obliged to put an end to such an expectation . "
Charlotte Palmer	disappointed	""" Not go to town ! "" cried Mrs. Palmer , with a laugh , "" I shall be quite disappointed if you do not . "
