Character	Modifier	Context
Elizabeth Elliot	happy	Upon Lady Russell 's appearance soon afterwards , the whole party was collected , and all that remained was to marshal themselves , and proceed into the Concert Room ; and be of all the consequence in their power , draw as many eyes , excite as many whispers , and disturb as many people as they could . Very , very happy were both Elizabeth and Anne Elliot as they walked in . Elizabeth arm in arm with Miss Carteret , and looking on the broad back of the dowager Viscountess Dalrymple before her , had nothing to wish for which did not seem within her reach ; and Anne -- but it would be an insult to the nature of Anne 's felicity , to draw any comparison between it and her sister 's ; the origin of one all selfish vanity , of the other all generous attachment . Anne saw nothing , thought nothing of the brilliancy of the room . 
Elizabeth Elliot	used	"I was really in pain for him ; for your hard - hearted sister , Miss Anne , seems bent on cruelty . "" "" Oh ! "" cried Elizabeth , "" I have been rather too much used to the game to be soon overcome by a gentleman 's hints . "
Elizabeth Elliot	sensible	But , upon my word , I am scarcely sensible of his attentions being beyond those of other men . 
Elizabeth Elliot	ashamed	I used to think she had some taste in dress , but I was ashamed of her at the concert . 
Elizabeth Elliot	happy	It was a struggle between propriety and vanity ; but vanity got the better , and then Elizabeth was happy again . 
Elizabeth Elliot	sure	I am sure she would rather not come ; she can not feel easy with us . 
Captain Benwick	lieutenant	Captain Benwick had some time ago been first lieutenant of the Laconia ; and the account which Captain Wentworth had given of him , on his return from Lyme before , his warm praise of him as an excellent young man and an officer , whom he had always valued highly , which must have stamped him well in the esteem of every listener , had been followed by a little history of his private life , which rendered him perfectly interesting in the eyes of all the ladies . 
Captain Benwick	younger	He is younger than I am ; younger in feeling , if not in fact ; younger as a man . 
Captain Benwick	shy	He was shy , and disposed to abstraction ; but the engaging mildness of her countenance , and gentleness of her manners , soon had their effect ; and Anne was well repaid the first trouble of exertion . He was evidently a young man of considerable taste in reading , though principally in poetry ; and besides the persuasion of having given him at least an evening 's indulgence in the discussion of subjects , which his usual companions had probably no concern in , she had the hope of being of real use to him in some suggestions as to the duty and benefit of struggling against affliction , which had naturally grown out of their conversation . For , though shy , he did not seem reserved ; it had rather the appearance of feelings glad to burst their usual restraints ; and having talked of poetry , the richness of the present age , and gone through a brief comparison of opinion as to the first - rate poets , trying to ascertain whether Marmion or The Lady of the Lake were to be preferred , and how ranked the Giaour and The Bride of Abydos ; and moreover , how the Giaour was to be pronounced , he showed himself so intimately acquainted with all the tenderest songs of the one poet , and all the impassioned descriptions of hopeless agony of the other ; he repeated , with such tremulous feeling , the various lines which imaged a broken heart , or a mind destroyed by wretchedness , and looked so entirely as if he meant to be understood , that she ventured to hope he did not always read only poetry , and to say , that she thought it was the misfortune of poetry to be seldom safely enjoyed by those who enjoyed it completely ; and that the strong feelings which alone could estimate it truly were the very feelings which ought to taste it but sparingly . His looks shewing him not pained , but pleased with this allusion to his situation , she was emboldened to go on ; and feeling in herself the right of seniority of mind , she ventured to recommend a larger allowance of prose in his daily study ; and on being requested to particularize , mentioned such works of our best moralists , such collections of the finest letters , such memoirs of characters of worth and suffering , as occurred to her at the moment as calculated to rouse and fortify the mind by the highest precepts , and the strongest examples of moral and religious endurances . Captain Benwick listened attentively , and seemed grateful for the interest implied ; and though with a shake of the head , and sighs which declared his little faith in the efficacy of any books on grief like his , noted down the names of those she recommended , and promised to procure and read them 
Captain Benwick	man	He was shy , and disposed to abstraction ; but the engaging mildness of her countenance , and gentleness of her manners , soon had their effect ; and Anne was well repaid the first trouble of exertion . He was evidently a young man of considerable taste in reading , though principally in poetry ; and besides the persuasion of having given him at least an evening 's indulgence in the discussion of subjects , which his usual companions had probably no concern in , she had the hope of being of real use to him in some suggestions as to the duty and benefit of struggling against affliction , which had naturally grown out of their conversation . For , though shy , he did not seem reserved ; it had rather the appearance of feelings glad to burst their usual restraints ; and having talked of poetry , the richness of the present age , and gone through a brief comparison of opinion as to the first - rate poets , trying to ascertain whether Marmion or The Lady of the Lake were to be preferred , and how ranked the Giaour and The Bride of Abydos ; and moreover , how the Giaour was to be pronounced , he showed himself so intimately acquainted with all the tenderest songs of the one poet , and all the impassioned descriptions of hopeless agony of the other ; he repeated , with such tremulous feeling , the various lines which imaged a broken heart , or a mind destroyed by wretchedness , and looked so entirely as if he meant to be understood , that she ventured to hope he did not always read only poetry , and to say , that she thought it was the misfortune of poetry to be seldom safely enjoyed by those who enjoyed it completely ; and that the strong feelings which alone could estimate it truly were the very feelings which ought to taste it but sparingly . His looks shewing him not pained , but pleased with this allusion to his situation , she was emboldened to go on ; and feeling in herself the right of seniority of mind , she ventured to recommend a larger allowance of prose in his daily study ; and on being requested to particularize , mentioned such works of our best moralists , such collections of the finest letters , such memoirs of characters of worth and suffering , as occurred to her at the moment as calculated to rouse and fortify the mind by the highest precepts , and the strongest examples of moral and religious endurances . Captain Benwick listened attentively , and seemed grateful for the interest implied ; and though with a shake of the head , and sighs which declared his little faith in the efficacy of any books on grief like his , noted down the names of those she recommended , and promised to procure and read them 
Captain Benwick	attentive	Anne had never submitted more reluctantly to the jealous and ill - judging claims of Mary ; but so it must be , and they set off for the town , Charles taking care of his sister , and Captain Benwick attending to her . She gave a moment 's recollection , as they hurried along , to the little circumstances which the same spots had witnessed earlier in the morning . There she had listened to Henrietta 's schemes for Dr Shirley 's leaving Uppercross ; farther on , she had first seen Mr Elliot ; a moment seemed all that could now be given to any one but Louisa , or those who were wrapt up in her welfare . Captain Benwick was most considerately attentive to her ; and , united as they all seemed by the distress of the day , she felt an increasing degree of good - will towards him , and a pleasure even in thinking that it might , perhaps , be the occasion of continuing their acquaintance . 
Captain Benwick	unjust	Without emulating the feelings of an Emma towards her Henry , she would have attended on Louisa with a zeal above the common claims of regard , for his sake ; and she hoped he would not long be so unjust as to suppose she would shrink unnecessarily from the office of a friend . 
Captain Benwick	man	Captain Benwick is very well , I believe , but he is a very odd young man . 
Captain Benwick	afraid	I suppose he was afraid of finding it dull ; but upon my word I should have thought we were lively enough at the Cottage for such a heart - broken man as Captain Benwick . 
Captain Benwick	man	He has walked with me , sometimes , from one end of the sands to the other , without saying a word . He is not at all a well - bred young man . 
Captain Benwick	sort	He is just Lady Russell 's sort . 
Captain Benwick	man	""" He is a man , "" said Lady Russell , "" whom I have no wish to see . "
Captain Benwick	disposed	He was either less disposed for it than Charles had imagined , or he was too shy ; and after giving him a week 's indulgence , Lady Russell determined him to be unworthy of the interest which he had been beginning to excite . The Musgroves came back to receive their happy boys and girls from school , bringing with them Mrs Harville 's little children , to improve the noise of Uppercross , and lessen that of Lyme . 
Captain Benwick	shy	He was either less disposed for it than Charles had imagined , or he was too shy ; and after giving him a week 's indulgence , Lady Russell determined him to be unworthy of the interest which he had been beginning to excite . The Musgroves came back to receive their happy boys and girls from school , bringing with them Mrs Harville 's little children , to improve the noise of Uppercross , and lessen that of Lyme . 
Captain Benwick	unworthy	He was either less disposed for it than Charles had imagined , or he was too shy ; and after giving him a week 's indulgence , Lady Russell determined him to be unworthy of the interest which he had been beginning to excite . The Musgroves came back to receive their happy boys and girls from school , bringing with them Mrs Harville 's little children , to improve the noise of Uppercross , and lessen that of Lyme . 
Captain Benwick	inconsolable	They had been thrown together several weeks ; they had been living in the same small family party : since Henrietta 's coming away , they must have been depending almost entirely on each other , and Louisa , just recovering from illness , had been in an interesting state , and Captain Benwick was not inconsolable . 
Captain Benwick	commander	He is only a commander , it is true , made last summer , and these are bad times for getting on , but he has not another fault that I know of . 
Captain Benwick	person	When you had the presence of mind to suggest that Benwick would be the properest person to fetch a surgeon , you could have little idea of his being eventually one of those most concerned in her recovery . 
Captain Benwick	man	He is a clever man , a reading man ; and I confess , that I do consider his attaching himself to her with some surprise . Had it been the effect of gratitude , had he learnt to love her , because he believed her to be preferring him , it would have been another thing . But I have no reason to suppose it so . 
Captain Benwick	man	""" That can not be much to your taste , I know , "" said she ; "" but I do believe him to be an excellent young man . "
Captain Benwick	fellow	He is a brave fellow . 
Admiral Croft	glad	"I am glad I was not a week later then . "" The Admiral abused him for his want of gallantry . "
Admiral Croft	sure	"A very good man , and very much the gentleman I am sure : but I should think , Miss Elliot , "" ( looking with serious reflection ) , "" I should think he must be rather a dressy man for his time of life . "
Admiral Croft	snug	So I got Sophy to lend me a hand , and we soon shifted their quarters ; and now I am quite snug , with my little shaving glass in one corner , and another great thing that I never go near . 
Admiral Croft	civil	"Anne , amused in spite of herself , was rather distressed for an answer , and the Admiral , fearing he might not have been civil enough , took up the subject again , to say-- "" The next time you write to your good father , Miss Elliot , pray give him my compliments and Mrs Croft 's , and say that we are settled here quite to our liking , and have no fault at all to find with the place . "
Admiral Croft	glad	"He will be glad to hear it . "" "
Admiral Croft	glad	I am glad they are not on this side of the way . 
Admiral Croft	sure	Here are pretty girls enough , I am sure . 
Admiral Croft	native	By the report which he hastened over to Kellynch to make , Admiral Croft was a native of Somersetshire , who having acquired a very handsome fortune , was wishing to settle in his own country , and had come down to Taunton in order to look at some advertised places in that immediate neighbourhood , which , however , had not suited him ; that accidentally hearing--(it was just as he had foretold , Mr Shepherd observed , Sir Walter 's concerns could not be kept a secret,)-- accidentally hearing of the possibility of Kellynch Hall being to let , and understanding his ( Mr Shepherd 's ) connection with the owner , he had introduced himself to him in order to make particular inquiries , and had , in the course of a pretty long conference , expressed as strong an inclination for the place as a man who knew it only by description could feel ; and given Mr Shepherd , in his explicit account of himself , every proof of his being a most responsible , eligible tenant . 
Admiral Croft	admiral	"Mr Shepherd answered for his being of a gentleman 's family , and mentioned a place ; and Anne , after the little pause which followed , added-- "" He is a rear admiral of the white . "
Admiral Croft	man	Mr Shepherd was eloquent on the subject ; pointing out all the circumstances of the Admiral 's family , which made him peculiarly desirable as a tenant . He was a married man , and without children ; the very state to be wished for . 
Mrs. Croft	sister	"A house was never taken good care of , Mr Shepherd observed , without a lady : he did not know , whether furniture might not be in danger of suffering as much where there was no lady , as where there were many children . A lady , without a family , was the very best preserver of furniture in the world . He had seen Mrs Croft , too ; she was at Taunton with the admiral , and had been present almost all the time they were talking the matter over . "" And a very well - spoken , genteel , shrewd lady , she seemed to be , "" continued he ; "" asked more questions about the house , and terms , and taxes , than the Admiral himself , and seemed more conversant with business ; and moreover , Sir Walter , I found she was not quite unconnected in this country , any more than her husband ; that is to say , she is sister to a gentleman who did live amongst us once ; she told me so herself : sister to the gentleman who lived a few years back at Monkford . Bless me ! "
Mrs. Croft	sure	""" Miss Elliot , I am sure you are tired , "" cried Mrs Croft . "
Mrs. Croft	agony	I am half agony , half hope . 
Mrs. Croft	hope	I am half agony , half hope . 
Henrietta Musgrove	prettiest	Henrietta was perhaps the prettiest , Louisa had the higher spirits ; and she knew not now , whether the more gentle or the more lively character were most likely to attract him . 
Henrietta Musgrove	ready	"Well now , I think we had better turn back ; I am excessively tired . "" Henrietta , conscious and ashamed , and seeing no cousin Charles walking along any path , or leaning against any gate , was ready to do as Mary wished ; but "" No ! "" said Charles Musgrove , and "" No , no ! "" cried Louisa more eagerly , and taking her sister aside , seemed to be arguing the matter warmly . "
Henrietta Musgrove	sure	She has cousins here , you know , and many acquaintance , which would make it cheerful for her , and I am sure she would be glad to get to a place where she could have medical attendance at hand , in case of his having another seizure . 
Henrietta Musgrove	afraid	"I am afraid of her , as I have told you before , quite afraid of her , because she is so very clever ; but I respect her amazingly , and wish we had such a neighbour at Uppercross . "" "
Henrietta Musgrove	helpless	To some of the best - looking of these good people Henrietta was consigned , for , though partially revived , she was quite helpless ; and in this manner , Anne walking by her side , and Charles attending to his wife , they set forward , treading back with feelings unutterable , the ground , which so lately , so very lately , and so light of heart , they had passed along . 
Henrietta Musgrove	anxious	She was forced to acknowledge that she could do no good , yet was still unwilling to be away , till , touched by the thought of her father and mother , she gave it up ; she consented , she was anxious to be at home . 
Henrietta Musgrove	bad	""" And so , ma'am , all these thing considered , "" said Mrs Musgrove , in her powerful whisper , "" though we could have wished it different , yet , altogether , we did not think it fair to stand out any longer , for Charles Hayter was quite wild about it , and Henrietta was pretty near as bad ; and so we thought they had better marry at once , and make the best of it , as many others have done before them . "
Mrs. Clay	unequal	From situation , Mrs Clay was , in Lady Russell 's estimate , a very unequal , and in her character she believed a very dangerous companion ; and a removal that would leave Mrs Clay behind , and bring a choice of more suitable intimates within Miss Elliot 's reach , was therefore an object of first - rate importance . 
Mrs. Clay	present	""" "" They would look around them , no doubt , and bless their good fortune , "" said Mrs Clay , for Mrs Clay was present : her father had driven her over , nothing being of so much use to Mrs Clay 's health as a drive to Kellynch : "" but I quite agree with my father in thinking a sailor might be a very desirable tenant . "
Mrs. Clay	sure	"You remember him , I am sure . "" "" Wentworth ? "
Mrs. Clay	young	Mrs Clay had freckles , and a projecting tooth , and a clumsy wrist , which he was continually making severe remarks upon , in her absence ; but she was young , and certainly altogether well - looking , and possessed , in an acute mind and assiduous pleasing manners , infinitely more dangerous attractions than any merely personal might have been . 
Mrs. Clay	woman	If Mrs Clay were a very beautiful woman , I grant you , it might be wrong to have her so much with me ; not that anything in the world , I am sure , would induce my father to make a degrading match , but he might be rendered unhappy . 
Mrs. Clay	pleasant	Mrs Clay was very pleasant , and very smiling , but her courtesies and smiles were more a matter of course . 
Mrs. Clay	smiling	Mrs Clay was very pleasant , and very smiling , but her courtesies and smiles were more a matter of course . 
Mrs. Clay	right	Mrs Clay was right . 
Mrs. Clay	sure	She was sure that he had not been happy in marriage . 
Mrs. Clay	alarmed	""" Well , my dear Penelope , you need not be so alarmed about him . "
Captain Harville	gentleman	Captain Harville , though not equalling Captain Wentworth in manners , was a perfect gentleman , unaffected , warm , and obliging . 
Captain Harville	reader	Captain Harville was no reader ; but he had contrived excellent accommodations , and fashioned very pretty shelves , for a tolerable collection of well - bound volumes , the property of Captain Benwick . 
Captain Harville	sorry	I hope I can allow for him . I am not sorry , indeed , to make it over to another . 
Mr. Shepherd	free	"Mr Shepherd laughed , as he knew he must , at this wit , and then added-- "" I presume to observe , Sir Walter , that , in the way of business , gentlemen of the navy are well to deal with . I have had a little knowledge of their methods of doing business ; and I am free to confess that they have very liberal notions , and are as likely to make desirable tenants as any set of people one should meet with . "
Mr. Shepherd	tenant	By the report which he hastened over to Kellynch to make , Admiral Croft was a native of Somersetshire , who having acquired a very handsome fortune , was wishing to settle in his own country , and had come down to Taunton in order to look at some advertised places in that immediate neighbourhood , which , however , had not suited him ; that accidentally hearing--(it was just as he had foretold , Mr Shepherd observed , Sir Walter 's concerns could not be kept a secret,)-- accidentally hearing of the possibility of Kellynch Hall being to let , and understanding his ( Mr Shepherd 's ) connection with the owner , he had introduced himself to him in order to make particular inquiries , and had , in the course of a pretty long conference , expressed as strong an inclination for the place as a man who knew it only by description could feel ; and given Mr Shepherd , in his explicit account of himself , every proof of his being a most responsible , eligible tenant . 
Mr. Shepherd	eloquent	Mr Shepherd was eloquent on the subject ; pointing out all the circumstances of the Admiral 's family , which made him peculiarly desirable as a tenant . He was a married man , and without children ; the very state to be wished for . 
Mr. Shepherd	gratitude	"Mr Shepherd was all gratitude . "" Wentworth was the very name ! "
Mrs. Harville	nurse	Mrs Harville was a very experienced nurse , and her nursery - maid , who had lived with her long , and gone about with her everywhere , was just such another . 
Mrs. Harville	mother	Mrs Harville must be an odd mother to part with them so long . 
