Character	Assertion
Elizabeth Bennet	I depend on you for that . ’ ”
Elizabeth Bennet	Elizabeth listened with all the insensibility of distrust ; and though the suddenness of their removal surprised her , she saw nothing in it really to lament : it was not to be supposed that their absence from Netherfield would prevent Mr. Bingley ’s being there ; and as to the loss of their society , she was persuaded that Jane must soon cease to regard it in the enjoyment of his . “ It is unlucky , ” said she , after a short pause , “ that you should not be able to see your friends before they leave the country .
Elizabeth Bennet	But may we not hope that the period of future happiness , to which Miss Bingley looks forward , may arrive earlier than she is aware , and that the delightful intercourse you have known as friends will be renewed with yet greater satisfaction as sisters ?
Elizabeth Bennet	“ Caroline decidedly says that none of the party will return into Hertfordshire this winter .
Elizabeth Bennet	I will read it to you .
Elizabeth Bennet	Many of my acquaintance are already there for the winter : I wish I could hear that you , my dearest friend , had any intention of making one in the crowd , but of that I despair .
Elizabeth Bennet	I will have no reserves from _ you _ .
Elizabeth Bennet	I do not know whether I ever before mentioned to you my feelings on this subject , but I will not leave the country without confiding them , and I trust you will not esteem them unreasonable .
Elizabeth Bennet	Does it not expressly declare that Caroline neither expects nor wishes me to be her sister ; that she is perfectly convinced of her brother ’s indifference ; and that if she suspects the nature of my feelings for him she means ( most kindly ! ) to put me on my guard .
Elizabeth Bennet	Could she have seen half as much love in Mr. Darcy for herself , she would have ordered her wedding clothes .
Elizabeth Bennet	Caroline is incapable of wilfully deceiving anyone ; and all that I can hope in this case is , that she is deceived herself . ” “ That is right .
Elizabeth Bennet	You could not have started a more happy idea , since you will not take comfort in mine : believe her to be deceived , by all means .
Elizabeth Bennet	You have now done your duty by her , and must fret no longer . ”
Elizabeth Bennet	“ But , my dear sister , can I be happy , even supposing the best , in accepting a man whose sisters and friends are all wishing him to marry elsewhere ? ” “ You must decide for yourself , ” said Elizabeth ; “ and if , upon mature deliberation , you find that the misery of disobliging his two sisters is more than equivalent to the happiness of being his wife , I advise you , by all means , to refuse him . ” “ How can you talk so ? ” said Jane , faintly smiling ; “ you must know , that , though I should be exceedingly grieved at their disapprobation , I could not hesitate . ” “ I did not think you would ; and that being the case , I can not consider your situation with much compassion . ” “ But if he returns no more this winter , my choice will never be required .
