Character	Assertion
Lady Bertram	; nobody more hated pitiful doings ; the Parsonage , she believed , had never been wanting in comforts of any sort , had never borne a bad character in _ her _ _ time _ , but this was a way of going on that she could not understand .
Lady Bertram	_ Her _ store - room , she thought , might have been good enough for Mrs. Grant to go into .
Lady Bertram	Lady Bertram listened without much interest to this sort of invective .
Lady Bertram	She could not enter into the wrongs of an economist , but she felt all the injuries of beauty in Mrs. Grant ’s being so well settled in life without being handsome , and expressed her astonishment on that point almost as often , though not so diffusely , as Mrs. Norris discussed the other . These opinions had been hardly canvassed a year before another event arose of such importance in the family , as might fairly claim some place in the thoughts and conversation of the ladies .
Lady Bertram	Lady Bertram , who was a woman of very tranquil feelings , and a temper remarkably easy and indolent , would have contented herself with merely giving up her sister , and thinking no more of the matter ; but Mrs. Norris had a spirit of activity , which could not be satisfied till she had written a long and angry letter to Fanny , to point out the folly of her conduct , and threaten her with all its possible ill consequences .
Lady Bertram	In the evening it was found , according to the predetermination of Mrs. Grant and her sister , that after making up the whist - table there would remain sufficient for a round game , and everybody being as perfectly complying and without a choice as on such occasions they always are , speculation was decided on almost as soon as whist ; and Lady Bertram soon found herself in the critical situation of being applied to for her own choice between the games , and being required either to draw a card for whist or not .
Lady Bertram	She hesitated .
Lady Bertram	“ What shall I do , Sir Thomas ?
Lady Bertram	Whist and speculation ; which will amuse me most ? ” Sir Thomas , after a moment ’s thought , recommended speculation .
Lady Bertram	Here Fanny interposed , however , with anxious protestations of her own equal ignorance ; she had never played the game nor seen it played in her life ; and Lady Bertram felt a moment ’s indecision again ; but upon everybody ’s assuring her that nothing could be so easy , that it was the easiest game on the cards , and Henry Crawford ’s stepping forward with a most earnest request to be allowed to sit between her ladyship and Miss Price , and teach them both , it was so settled ; and Sir Thomas , Mrs. Norris , and Dr. and Mrs. Grant being seated at the table of prime intellectual state and dignity , the remaining six , under Miss Crawford ’s direction , were arranged round the other .
Lady Bertram	Sir Thomas , politely bowing , replied , “ It is the only way , sir , in which I could _ not _ wish you established as a permanent neighbour ; but I hope , and believe , that Edmund will occupy his own house at Thornton Lacey .
Lady Bertram	Edmund , am I saying too much ? ”
Lady Bertram	His business in Antigua had latterly been prosperously rapid , and he came directly from Liverpool , having had an opportunity of making his passage thither in a private vessel , instead of waiting for the packet ; and all the little particulars of his proceedings and events , his arrivals and departures , were most promptly delivered , as he sat by Lady Bertram and looked with heartfelt satisfaction on the faces around him — interrupting himself more than once , however , to remark on his good fortune in finding them all at home — coming unexpectedly as he did — all collected together exactly as he could have wished , but dared not depend on .
Lady Bertram	Her aunt Bertram had recollected her on this occasion with an unusual degree of wakefulness .
Lady Bertram	It had really occurred to her , unprompted , that Fanny , preparing for a ball , might be glad of better help than the upper housemaid ’s , and when dressed herself , she actually sent her own maid to assist her ; too late , of course , to be of any use .
Lady Bertram	Mrs. Chapman had just reached the attic floor , when Miss Price came out of her room completely dressed , and only civilities were necessary ; but Fanny felt her aunt ’s attention almost as much as Lady Bertram or Mrs. Chapman could do themselves .
Lady Bertram	Eleanors and Mrs. Bridgets — starched up into seeming piety , but with heads full of something very different — especially if the poor chaplain were not worth looking at — and , in those days , I fancy parsons were very inferior even to what they are now .
Lady Bertram	“ The mind which does not struggle against itself under _ one _ circumstance , would find objects to distract it in the _ other _ , I believe ; and the influence of the place and of example may often rouse better feelings than are begun with .
Lady Bertram	She talked to her aunt Bertram — she must talk to somebody of the ball ; but her aunt had seen so little of what had passed , and had so little curiosity , that it was heavy work .
Lady Bertram	Lady Bertram was not certain of anybody ’s dress or anybody ’s place at supper but her own .
Lady Bertram	“ She could not recollect what it was that she had heard about one of the Miss Maddoxes , or what it was that Lady Prescott had noticed in Fanny : she was not sure whether Colonel Harrison had been talking of Mr. Crawford or of William when he said he was the finest young man in the room — somebody had whispered something to her
Lady Bertram	; she had forgot to ask Sir Thomas what it could be . ” And these were her longest speeches and clearest communications : the rest was only a languid “ Yes , yes ; very well ; did you ?
Lady Bertram	I did not see _ that _ ; I should not know one from the other . ”
Lady Bertram	“ I can not think what is the matter with me , ” said Lady Bertram , when the tea - things were removed .
Lady Bertram	“ I feel quite stupid .
Lady Bertram	Fanny , you must do something to keep me awake .
Lady Bertram	I can not work .
Lady Bertram	Fetch the cards ; I feel so very stupid . ”
Lady Bertram	You are to deal , ma’am ; shall I deal for you ? ” Fanny thought and thought again of the difference which twenty - four hours had made in that room , and all that part of the house .
Lady Bertram	“ Yes , ” said Lady Bertram , “ but I wish he was not going away .
Lady Bertram	They are all going away , I think .
Lady Bertram	I wish they would stay at home .
Lady Bertram	This wish was levelled principally at Julia , who had just applied for permission to go to town with Maria ; and as Sir Thomas thought it best for each daughter that the permission should be granted , Lady Bertram , though in her own good - nature she would not have prevented it , was lamenting the change it made in the prospect of Julia ’s return , which would otherwise have taken place about this time .
Lady Bertram	followed on Sir Thomas ’s side , tending to reconcile his wife to the arrangement .
Lady Bertram	Everything that a considerate parent _ ought _ to feel was advanced for her use ; and everything that an affectionate mother _ must _ feel in promoting her children ’s enjoyment was attributed to her nature .
Lady Bertram	Lady Bertram agreed to it all with a calm “ Yes ” ; and at the end of a quarter of an hour ’s silent consideration spontaneously observed , “ Sir Thomas , I have been thinking — and I am very glad we took Fanny
Lady Bertram	“ Yes , ” said Lady Bertram presently ; “ and it is a comfort to think that we shall always have _ her _ . ”
Lady Bertram	The first half - hour was lost , for Fanny and Lady Bertram were together , and unless she had Fanny to herself she could hope for nothing .
Lady Bertram	Sir Thomas Bertram ’s son is somebody ; and now he is in their own line .
Lady Bertram	XLV At about the week ’s end from his return to Mansfield , Tom ’s immediate danger was over , and he was so far pronounced safe as to make his mother perfectly easy ; for being now used to the sight of him in his suffering , helpless state , and hearing only the best , and never thinking beyond what she heard , with no disposition for alarm and no aptitude at a hint , Lady Bertram was the happiest subject in the world for a little medical imposition .
Lady Bertram	Lady Bertram could think nothing less , and Fanny shared her aunt ’s security , till she received a few lines from Edmund , written purposely to give her a clearer idea of his brother ’s situation , and acquaint her with the apprehensions which he and his father had imbibed from the physician with respect to some strong hectic symptoms , which seemed to seize the frame on the departure of the fever .
Lady Bertram	They judged it best that Lady Bertram should not be harassed by alarms which , it was to be hoped , would prove unfounded ; but there was no reason why Fanny should not know the truth .
Lady Bertram	A very few lines from Edmund shewed her the patient and the sickroom in a juster and stronger light than all Lady Bertram ’s sheets of paper could do .
Lady Bertram	There was not only the debility of recent illness to assist : there was also , as she now learnt , nerves much affected , spirits much depressed to calm and raise , and her own imagination added that there must be a mind to be properly guided . The family were not consumptive , and she was more inclined to hope than fear for her cousin , except when she thought of Miss Crawford ; but Miss Crawford gave her the idea of being the child of good luck , and to her selfishness and vanity it would be good luck to have Edmund the only son . Even in the sick chamber the fortunate Mary was not forgotten .
Lady Bertram	“ With what intense desire she wants her home , ” was continually on her tongue , as the truest description of a yearning which she could not suppose any schoolboy ’s bosom to feel more keenly .
Lady Bertram	If Mrs. Rushworth could imagine any interfering obligations , Julia was certainly able to quit London whenever she chose .
Lady Bertram	It appeared from one of her aunt ’s letters that Julia had offered to return if wanted , but this was all .
Lady Bertram	It was evident that she would rather remain where she was .
Lady Bertram	She saw the proof of it in Miss Crawford , as well as in her cousins
Lady Bertram	It was so long since Fanny had had any letter from her , that she had some reason to think lightly of the friendship which had been so dwelt on .
Lady Bertram	It was weeks since she had heard anything of Miss Crawford or of her other connexions in town , except through Mansfield , and she was beginning to suppose that she might never know whether Mr. Crawford had gone into Norfolk again or not till they met , and might never hear from his sister any more this spring , when the following letter was received to revive old and create some new sensations — “ Forgive me , my dear Fanny , as soon as you can , for my long silence , and behave as if you could forgive me directly .
Lady Bertram	Mrs. R. has been spending the Easter with the Aylmers at Twickenham ( as to be sure you know ) , and is not yet returned ; and Julia is with the cousins who live near Bedford Square , but I forget their name and street .
Lady Bertram	I suppose Mrs. R. ’s Easter holidays will not last much longer ; no doubt they are thorough holidays to her .
Lady Bertram	The Aylmers are pleasant people ; and her husband away , she can have nothing but enjoyment .
Lady Bertram	I give her credit for promoting his going dutifully down to Bath , to fetch his mother ; but how will she and the dowager agree in one house ?
Lady Bertram	Mrs. R. knows a decline is apprehended ; he saw her this morning : she returns to Wimpole Street
Lady Bertram	to - day ; the old lady is come .
Lady Bertram	To be finding herself , perhaps within three days , transported to Mansfield , was an image of the greatest felicity , but it would have been a material drawback to be owing such felicity to persons in whose feelings and conduct , at the present moment , she saw so much to condemn : the sister ’s feelings , the brother ’s conduct , _ her _ cold - hearted ambition , _ his _ thoughtless vanity .
Lady Bertram	To have him still the acquaintance , the flirt perhaps , of Mrs. Rushworth !
Lady Bertram	Happily , however , she was not left to weigh and decide between opposite inclinations and doubtful notions of right ; there was no occasion to determine whether she ought to keep Edmund and Mary asunder or not .
Lady Bertram	She thanked Miss Crawford , but gave a decided negative .
Lady Bertram	Everybody at all addicted to letter - writing , without having much to say , which will include a large proportion of the female world at least , must feel with Lady Bertram that she was out of luck in having such a capital piece of Mansfield news as the certainty of the Grants going to Bath , occur at a time when she could make no advantage of it , and will admit that it must have been very mortifying to her to see it fall to the share of her thankless son , and treated as concisely as possible at the end of a long letter , instead of having it to spread over the largest part of a page of her own .
Lady Bertram	Lady Bertram rather shone in the epistolary line , having early in her marriage , from the want of other employment , and the circumstance of Sir Thomas ’s being in Parliament , got into the way of making and keeping correspondents , and formed for herself a very creditable , common - place , amplifying style , so that a very little matter was enough for her : she could not do entirely without any ; she must have something to write about , even to her niece ; and being so soon to lose all the benefit of Dr. Grant ’s gouty symptoms and Mrs. Grant ’s morning calls , it was very hard upon her to be deprived of one of the last epistolary uses she could put them to .
Lady Bertram	There was a rich amends , however , preparing for her .
Lady Bertram	Lady Bertram ’s hour of good luck came .
Lady Bertram	Within a few days from the receipt of Edmund ’s letter , Fanny had one from her aunt , beginning thus — “ My Dear Fanny,—I take up my pen to communicate some very alarming intelligence , which I make no doubt will give you much concern ” . This was a great deal better than to have to take up the pen to acquaint her with all the particulars of the Grants ’ intended journey , for the present intelligence was of a nature to promise occupation for the pen for many days to come , being no less than the dangerous illness of her eldest son , of which they had received notice by express a few hours before .
Lady Bertram	She could just find selfishness enough to wonder whether Edmund _ had _ written to Miss Crawford before this summons came , but no sentiment dwelt long with her that was not purely affectionate and disinterestedly anxious .
Lady Bertram	The sufferings which Lady Bertram did not see had little power over her fancy ; and she wrote very comfortably about agitation , and anxiety , and poor invalids , till Tom was actually conveyed to Mansfield , and her own eyes had beheld his altered appearance .
Lady Bertram	Then a letter which she had been previously preparing for Fanny was finished in a different style , in the language of real feeling and alarm ; then she wrote as she might have spoken .
Lady Bertram	“ He is just come , my dear Fanny , and is taken upstairs ; and I am so shocked to see him , that I do not know what to do .
Lady Bertram	I am sure he has been very ill .
Lady Bertram	I am quite grieved for him , and very much frightened , and so is Sir Thomas ; and how glad I should be if you were here to comfort me .
Lady Bertram	Lady Bertram wrote her daily terrors to her niece , who might now be said to live upon letters , and pass all her time between suffering from that of to - day and looking forward to to - morrow ’s .
Lady Bertram	Without any particular affection for her eldest cousin , her tenderness of heart made her feel that she could not spare him , and the purity of her principles added yet a keener solicitude , when she considered how little useful , how little self - denying his life had ( apparently ) been . Susan was her only companion and listener on this , as on more common occasions .
Lady Bertram	Nobody else could be interested in so remote an evil as illness in a family above an hundred miles off ; not even Mrs. Price , beyond a brief question or two , if she saw her daughter with a letter in her hand , and now and then the quiet observation of , “ My poor sister Bertram must be in a great deal of trouble . ”
Lady Bertram	Mrs. Price did quite as much for Lady Bertram as Lady Bertram would have done for Mrs. Price .
Lady Bertram	Three or four Prices might have been swept away , any or all except Fanny and William , and Lady Bertram would have thought little about it ; or perhaps might have caught from Mrs. Norris ’s lips the ca nt of its being a very happy thing and a great blessing to their poor dear sister Price to have them so well provided for .
Lady Bertram	Tom ’s complaints had been greatly heightened by the shock of his sister ’s conduct , and his recovery so much thrown back by it , that even Lady Bertram had been struck by the difference , and all her alarms were regularly sent off to her husband ; and Julia ’s elopement , the additional blow which had met him on his arrival in London , though its force had been deadened at the moment , must , she knew , be sorely felt . She saw that it was .
Mrs. Grant	There was another family living actually held for Edmund ; but though this circumstance had made the arrangement somewhat easier to Sir Thomas ’s conscience , he could not but feel it to be an act of injustice , and he earnestly tried to impress his eldest son with the same conviction , in the hope of its producing a better effect than anything he had yet been able to say or do .
Mrs. Grant	“ I blush for you , Tom , ” said he , in his most dignified manner ; “ I blush for the expedient which I am driven on , and I trust I may pity your feelings as a brother on the occasion .
Mrs. Grant	You have robbed Edmund for ten , twenty , thirty years , perhaps for life , of more than half the income which ought to be his .
Mrs. Grant	It may hereafter be in my power , or in yours ( I hope it will ) , to procure him better preferment ; but it must not be forgotten that no benefit of that sort would have been beyond his natural claims on us , and that nothing can , in fact , be an equivalent for the certain advantage which he is now obliged to forego through the urgency of your debts . ”
Mrs. Grant	Tom listened with some shame and some sorrow ; but escaping as quickly as possible , could soon with cheerful selfishness reflect , firstly , that he had not been half so much in debt as some of his friends ; secondly , that his father had made a most tiresome piece of work of it ; and , thirdly , that the future incumbent , whoever he might be , would , in all probability , die very soon . On Mr. Norris ’s death the presentation became the right of a Dr. Grant , who came consequently to reside at Mansfield ; and on proving to be a hearty man of forty - five , seemed likely to disappoint Mr. Bertram ’s calculations .
Mrs. Grant	The time was now come when Sir Thomas expected his sister - in - law to claim her share in their niece , the change in Mrs. Norris ’s situation , and the improvement in Fanny ’s age , seeming not merely to do away any former objection to their living together , but even to give it the most decided eligibility ; and as his own circumstances were rendered less fair than heretofore , by some recent losses on his West India estate , in addition to his eldest son ’s extravagance , it became not undesirable to himself to be relieved from the expense of her support , and the obligation of her future provision .
Mrs. Grant	It is for your children ’s good that I wish to be richer .
Mrs. Grant	They are sure of being well provided for .
Mrs. Grant	Mrs. Norris took possession of the White House , the Grants arrived at the Parsonage , and these events over , everything at Mansfield went on for some time as usual .
Mrs. Grant	The Grants showing a disposition to be friendly and sociable , gave great satisfaction in the main among their new acquaintance .
Mrs. Grant	They had their faults , and Mrs. Norris soon found them out .
Mrs. Grant	The Doctor was very fond of eating , and would have a good dinner every day ; and Mrs. Grant , instead of contriving to gratify him at little expense , gave her cook as high wages as they did at Mansfield Park , and was scarcely ever seen in her offices .
Mrs. Grant	_ Her _ store - room , she thought , might have been good enough for Mrs. Grant to go into .
Mrs. Grant	Inquire where she would , she could not find out that Mrs. Grant had ever had more than five thousand pounds .
Mrs. Grant	She could not enter into the wrongs of an economist , but she felt all the injuries of beauty in Mrs. Grant ’s being so well settled in life without being handsome , and expressed her astonishment on that point almost as often , though not so diffusely , as Mrs. Norris discussed the other . These opinions had been hardly canvassed a year before another event arose of such importance in the family , as might fairly claim some place in the thoughts and conversation of the ladies .
Mrs. Grant	Sir Thomas found it expedient to go to Antigua himself , for the better arrangement of his affairs , and he took his eldest son with him , in the hope of detaching him from some bad connexions at home .
Mrs. Grant	The necessity of the measure in a pecuniary light , and the hope of its utility to his son , reconciled Sir Thomas to the effort of quitting the rest of his family , and of leaving his daughters to the direction of others at their present most interesting time of life .
Mrs. Grant	The Miss Bertrams were much to be pitied on the occasion : not for their sorrow , but for their want of it .
Mrs. Grant	Their father was no object of love to them
Mrs. Grant	They were relieved by it from all restraint ; and without aiming at one gratification that would probably have been forbidden by Sir Thomas , they felt themselves immediately at their own disposal , and to have every indulgence within their reach .
Mrs. Grant	Fanny ’s relief , and her consciousness of it , were quite equal to her cousins ’ ; but a more tender nature suggested that her feelings were ungrateful , and she really grieved because she could not grieve .
Mrs. Grant	Mrs. Grant laughed at her for her rapidity . ” “ Was Mrs. Grant in the room , then ? ” “ Yes , when I reached the house I found the two sisters together by themselves ; and when once we had begun , we had not done with you , Fanny , till Crawford and Dr. Grant came in .
Mrs. Grant	“ And Mrs. Grant , did she say — did she speak ; was she there all the time ? ” “ Yes , she was agreeing exactly with her sister .
Mrs. Grant	You have now given exactly the explanation which I ventured to make for you to your friend and Mrs. Grant , and they were both better satisfied , though your warm - hearted friend was still run away with a little by the enthusiasm of her fondness for Henry .
Mrs. Grant	“ It is not worth complaining about ; but to be sure the poor old dowager could not have died at a worse time ; and it is impossible to help wishing that the news could have been suppressed for just the three days we wanted .
Mrs. Grant	It was but three days ; and being only a grandmother , and all happening two hundred miles off , I think there would have been no great harm , and it was suggested , I know ; but Lord Ravenshaw , who I suppose is one of the most correct men in England ,
Mrs. Grant	“ Lovers ’ Vows were at an end , and Lord and Lady Ravenshaw left to act My Grandmother by themselves .
Mrs. Grant	He was determined to prevent it , if possible , though his mother , who equally heard the conversation which passed at table , did not evince the least disapprobation .
Mrs. Grant	And as to my father ’s being absent , it is so far from an objection , that I consider it rather as a motive ; for the expectation of his return must be a very anxious period to my mother ; and if we can be the means of amusing that anxiety , and keeping up her spirits for the next few weeks , I shall think our time very well spent , and so , I am sure , will he .
Mrs. Grant	It is a _ very _ anxious period for her .
Mrs. Grant	As he said this , each looked towards their mother .
Mrs. Grant	“ To be sure , my dear mother , your anxiety — I was unlucky there . ”
Mrs. Grant	“ What is the matter ? ” asked her ladyship , in the heavy tone of one half - roused ; “ I was not asleep . ”
Mrs. Grant	“ Oh dear , no , ma’am , nobody suspected you !
Mrs. Grant	Their mother had no objection to the plan , and they were not in the least afraid of their father ’s disapprobation .
Mrs. Grant	Julia _ did _ seem inclined to admit that Maria ’s situation might require particular caution and delicacy — but that could not extend to _ her_—she was at liberty ; and Maria evidently considered her engagement as only raising her so much more above restraint , and leaving her less occasion than Julia to consult either father or mother .
Mrs. Grant	Edmund had little to hope , but he was still urging the subject when Henry Crawford entered the room , fresh from the Parsonage , calling out , “ No want of hands in our theatre , Miss Bertram .
Mrs. Grant	No want of understrappers : my sister desires her love , and hopes to be admitted into the company , and will be happy to take the part of any old duenna or tame confidante , that you may not like to do yourselves .
Mrs. Grant	“ Very well , ” was her ladyship ’s contented answer ; “ then speculation , if you please , Mrs. Grant .
Mrs. Grant	I know nothing about it , but Fanny must teach me . ”
Mrs. Grant	Here Fanny interposed , however , with anxious protestations of her own equal ignorance ; she had never played the game nor seen it played in her life ; and Lady Bertram felt a moment ’s indecision again ; but upon everybody ’s assuring her that nothing could be so easy , that it was the easiest game on the cards , and Henry Crawford ’s stepping forward with a most earnest request to be allowed to sit between her ladyship and Miss Price , and teach them both , it was so settled ; and Sir Thomas , Mrs. Norris , and Dr. and Mrs. Grant being seated at the table of prime intellectual state and dignity , the remaining six , under Miss Crawford ’s direction , were arranged round the other .
Mrs. Grant	Twice had Sir Thomas inquired into the enjoyment and success of his lady , but in vain ; no pause was long enough for the time his measured manner needed ; and very little of her state could be known till Mrs. Grant was able , at the end of the first rubber , to go to her and pay her compliments . “ I hope your ladyship is pleased with the game . ”
Mrs. Grant	One advantage resulted from it to Fanny : at the earnest request of Miss Crawford , Mrs. Grant had , with her usual good - humour , agreed to undertake the part for which Fanny had been wanted ; and this was all that occurred to gladden _ her _ heart during the day ; and even this , when imparted by Edmund , brought a pang with it , for it was Miss
Mrs. Grant	Mrs. Grant was of consequence : _ her _ good - nature had honourable mention ; her taste and her time were considered ; her presence was wanted ; she was sought for , and attended , and praised ; and Fanny was at first in some danger of envying her the character she had accepted .
Mrs. Grant	But reflection brought better feelings , and shewed her that Mrs. Grant was entitled to respect , which could never have belonged to _ her _ ; and that , had she received even the greatest , she could never have been easy in joining a scheme which , considering only her uncle , she must condemn altogether .
Mrs. Grant	For a day or two after the affront was given , Henry Crawford had endeavoured to do it away by the usual attack of gallantry and compliment , but he had not cared enough about it to persevere against a few repulses ; and becoming soon too busy with his play to have time for more than one flirtation , he grew indifferent to the quarrel , or rather thought it a lucky occurrence , as quietly putting an end to what might ere long have raised expectations in more than Mrs. Grant .
Mrs. Grant	Will not that do , Mrs. Grant ?
Mrs. Grant	Julia _ did _ suffer , however , though Mrs. Grant discerned it not , and though it escaped the notice of many of her own family likewise .
Mrs. Grant	She had loved , she did love still , and she had all the suffering which a warm temper and a high spirit were likely to endure under the disappointment of a dear , though irrational hope , with a strong sense of ill - usage .
Mrs. Grant	Her heart was sore and angry , and she was capable only of angry consolations .
Mrs. Grant	The sister with whom she was used to be on easy terms was now become her greatest enemy : they were alienated from each other ; and Julia was not superior to the hope of some distressing end to the attentions which were still carrying on there , some punishment to Maria for conduct so shameful towards herself as well as towards Mr. Rushworth .
Mrs. Grant	“ I come from Dr. Grant ’s , ” said Edmund presently .
Mrs. Grant	She could think of William the next day more cheerfully ; and as the morning afforded her an opportunity of talking over Thursday night with Mrs. Grant and Miss Crawford , in a very handsome style , with all the heightenings of imagination , and all the laughs of playfulness which are so essential to the shade of a departed ball , she could afterwards bring her mind without much effort into its everyday state , and easily conform to the tranquillity of the present quiet week . They were indeed a smaller party than she had ever known there for a whole day together , and _ he _ was gone on whom the comfort and cheerfulness of every family meeting and every meal chiefly depended .
Mrs. Grant	I do not like the idea of leaving Mrs. Grant now the time draws near .
Mrs. Grant	She does not like my going . ” Fanny felt obliged to speak .
Mrs. Grant	I like to hear her talk .
Mrs. Grant	But I think her present home must do her good .
Mrs. Grant	Mrs. Grant ’s manners are just what they ought to be .
Mrs. Grant	She speaks of her brother with a very pleasing affection . ”
Mrs. Grant	“ Yes , except as to his writing her such short letters .
Mrs. Grant	She made me almost laugh ; but I can not rate so very highly the love or good - nature of a brother who will not give himself the trouble of writing anything worth reading to his sisters , when they are separated .
Mrs. Grant	And what right had she to suppose that _ you _ would not write long letters when you were absent ? ” “ The right of a lively mind , Fanny , seizing whatever may contribute to its own amusement or that of others ; perfectly allowable , when untinctured by ill - humour or roughness ; and there is not a shadow of either in the countenance or manner of Miss Crawford : nothing sharp , or loud , or coarse .
Mrs. Grant	Mrs. Grant and her tambour
Mrs. Grant	frame were not without their use : it was all in harmony ; and as everything will turn to account when love is once set going , even the sandwich tray , and Dr. Grant doing the honours of it , were worth looking at .
Mrs. Grant	Fanny could not wonder that Edmund was at the Parsonage every morning ; she would gladly have been there too , might she have gone in uninvited and unnoticed , to hear the harp ; neither could she wonder that , when the evening stroll was over , and the two families parted again , he should think it right to attend Mrs. Grant and her sister to their home , while Mr. Crawford was devoted to the ladies of the Park ; but she thought it a very bad exchange ; and if Edmund were not there to mix the wine and water for her , would rather go without it than not .
Mrs. Grant	The houses , though scarcely half a mile apart , were not within sight of each other ; but , by walking fifty yards from the hall door , she could look down the park , and command a view of the Parsonage and all its demesnes , gently rising beyond the village road ; and in Dr. Grant ’s meadow she immediately saw the group — Edmund and Miss Crawford both on horse - back , riding side by side , Dr. and Mrs. Grant , and Mr. Crawford , with two or three grooms , standing about and looking on .
Mrs. Grant	She has a great desire to get as far as Mansfield Common : Mrs. Grant has been telling her of its fine views , and I have no doubt of her being perfectly equal to it .
Mrs. Grant	It was meant and done by Mrs. Grant , with perfect good - humour , on Mr. Rushworth ’s account , who was partly expected at the Park that day ; but it was felt as a very grievous injury , and her good manners were severely taxed to conceal her vexation and anger till she reached home .
Mrs. Grant	Here are many that would be interested in your improvements , my dear Mr. Rushworth , and that would like to hear Mr. Crawford ’s opinion on the spot , and that might be of some small use to you with _ their _ opinions ; and , for my own part , I have been long wishing to wait upon your good mother again ; nothing but having no horses of my own could have made me so remiss ; but now I could go and sit a few hours with Mrs. Rushworth , while the rest of you walked about and settled things , and
Mrs. Grant	Miss Bertram ’s engagement made him in equity the property of Julia , of which Julia was fully aware ; and before he had been at Mansfield a week , she was quite ready to be fallen in love with .
Mrs. Grant	Maria ’s notions on the subject were more confused and indistinct .
Mrs. Grant	She did not want to see or understand .
Mrs. Grant	“ There could be no harm in her liking an agreeable man — everybody knew her situation — Mr. Crawford must take care of himself . ”
Mrs. Grant	, he allowed himself great latitude on such points . “ I like your Miss Bertrams exceedingly , sister , ” said he , as he returned from attending them to their carriage after the said dinner visit ; “ they are very elegant , agreeable girls . ”
Mrs. Grant	“ So they are indeed , and I am delighted to hear you say it .
Mrs. Grant	But you like Julia best . ”
Mrs. Grant	I like Julia best . ”
Mrs. Grant	“ But do you really ?
Mrs. Grant	for Miss Bertram is in general thought the
Mrs. Grant	“ So I should suppose .
Mrs. Grant	She has the advantage in every feature , and I prefer her countenance ; but I like Julia best ; Miss Bertram is certainly the handsomest , and I have found her the most agreeable , but I shall always like Julia best , because you order me . ”
Mrs. Grant	“ I shall not talk to you , Henry , but I know you _ will _ like her best at last . ”
Mrs. Grant	“ Do not I tell you that I like her best _ at _ _ first _ ? ”
Mrs. Grant	“ And besides , Miss Bertram is engaged .
Mrs. Grant	Remember that , my dear brother .
Mrs. Grant	Her choice is made . ” “ Yes , and I like her the better for it .
Mrs. Grant	Her cares are over , and she feels that she may exert all her powers of pleasing without suspicion .
Mrs. Grant	“ Why , as to that , Mr. Rushworth is a very good sort of young man , and it is a great match for her . ”
Mrs. Grant	“ But Miss Bertram does not care three straws for him ; _ that _ is your opinion of your intimate friend .
Mrs. Grant	_ I _ do not subscribe to it .
Mrs. Grant	I am sure Miss Bertram is very much attached to Mr. Rushworth .
Mrs. Grant	I could see it in her eyes , when he was mentioned .
Mrs. Grant	I think too well of Miss Bertram to suppose she would ever give her hand without her heart .
Mrs. Grant	“ Mary , how shall we manage him ? ” “ We must leave him to himself , I believe .
Mrs. Grant	With all due respect to such of the present company as chance to be married , my dear Mrs. Grant , there is not one in a hundred of either sex who is not taken in when they marry .
Mrs. Grant	Look where I will , I see that it _ is _ so ; and I feel that it _ must _ be so , when I consider that it is , of all transactions , the one in which people expect most from others , and are least honest themselves . ”
Mrs. Grant	You have been in a bad school for matrimony , in Hill Street . ”
Mrs. Grant	“ My poor aunt had certainly little cause to love the state ; but , however , speaking from my own observation , it is a manoeuvring business .
Mrs. Grant	I know so many who have married in the full expectation and confidence of some one particular advantage in the connexion , or accomplishment , or good quality in the person , who have found themselves entirely deceived , and been obliged to put up with exactly the reverse .
Mrs. Grant	“ My dear child , there must be a little imagination here .
Mrs. Grant	I beg your pardon , but I can not quite believe you .
Mrs. Grant	“ Well done , sister !
Mrs. Grant	I honour your _ esprit _ _ du _ _ corps _ .
Mrs. Grant	It delighted Mrs. Grant to keep them both with her , and Dr. Grant was exceedingly well contented to have it so : a talking pretty young woman like Miss Crawford is always pleasant society to an indolent , stay - at - home man ; and Mr. Crawford ’s being his guest was an excuse for drinking claret every day
Mrs. Grant	The Miss Bertrams ’ admiration of Mr. Crawford was more rapturous than anything which Miss Crawford ’s habits made her likely to feel .
Mrs. Grant	She
Mrs. Grant	She had felt an early presentiment that she _ should _ like the eldest best . She knew it was her way .
Mrs. Grant	Miss Crawford soon felt that he and his situation might do .
Mrs. Grant	“ I begin now to understand you all , except Miss Price
Mrs. Grant	, ” said Miss Crawford , as she was walking with the Mr. Bertrams .
Mrs. Grant	She dined at the Parsonage , with the rest of you , which seemed like being _ out _ ; and yet she says so little , that I can hardly suppose she _ is _ . ”
Mrs. Grant	Edmund , to whom this was chiefly addressed , replied , “ I believe I know what you mean , but I will not undertake to answer the question .
Mrs. Grant	Till now , I could not have supposed it possible to be mistaken as to a girl ’s being out or not .
Mrs. Grant	You may smile , but it is so , I
Mrs. Grant	Mr. Bertram , I dare say _ you _ have sometimes met with such changes .
Mrs. Grant	“ I believe I have , but this is hardly fair ; I see what you are at .
Mrs. Grant	You are quizzing me and Miss Anderson . ”
Mrs. Grant	Miss Anderson !
Mrs. Grant	I do not know who or what you mean .
Mrs. Grant	I am quite in the dark .
Mrs. Grant	But I _ will _ quiz you with a great deal of pleasure , if you will tell me what about .
Mrs. Grant	you carry it off very well , but I can not be quite so far imposed
Mrs. Grant	You must have had Miss Anderson in your eye , in describing an altered young lady .
Mrs. Grant	You paint too accurately for mistake .
Mrs. Grant	We were speaking of them the other day , you know .
Mrs. Grant	Edmund , you have heard me mention Charles Anderson .
Mrs. Grant	The circumstance was precisely as this lady has represented it .
